"input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_logs","gini_probit","diff.logistic","diff.logistic2","diff.logs2","diff.probit"
0.816427669173572,0.19176250230521,0.146637166850269,0.273070827862248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.115682509706821,0.663260935805738,0.550764458626509,0.0547764108888805,0.788495258399188,0.686633779657035,0.544632370213765,0.198329247063768,0.19955413955414,0.208592574624446,0.054,0.779400892619114,0.779092981782372,0.776834082826518,0.754443661420406,0.773745203977762,0.754796022237883,-0.0249572311987087,-0.0223904214061121,-0.00308887884875553,-0.0246048703812316
0.29678274536971,0.517106018029153,0.35896954741329,0.369973915526643,0.564491687556125,0.495231996375533,0.347613384389526,0.291603867199195,0.276470724470725,0.288509359500386,0.357,0.542737414843477,0.545652423760127,0.54332731385703,0.540241602084069,0.541609489830147,0.540459418604145,-0.00249581275940813,-0.00308571177296102,-0.00171782402688292,-0.002277996239332
0.352995129295159,0.892565492913127,0.792248200625181,0.374393318616785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.955543027811218,0.207079587876797,0.457813832722604,0.0926692535844631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.957884924411774,0.275676301494241,0.391397029347718,0.29259323787177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.527761442635674,0.102811283245683,0.209814717248082,0.155968695844058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.328833954522852,0.838678287342191,0.809729866869748,0.438325294086244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.647305319658481,0.611224930919707,0.701906226947904,0.215160332436208,0.733007185871213,0.550784202569917,0.66660761526833,0.637370002416692,0.612878796878797,0.630846401037235,0.216,0.68752743898261,0.691827285252993,0.688649191903096,0.688149565381708,0.691928854875284,0.688244047619048,0.0006221263990982,-0.000499626521387464,0.00327966297218785,0.000716608636437632
0.608404045735952,0.316685671545565,0.521212189644575,0.173676900067367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0139882871950977,0.275735685974359,0.327083281613886,0.0547542958054692,0.42134723413438,0.281416933760684,0.243255876068376,0.00173370566091107,0.00865202065202065,0.00906034384932504,0.064,0.369552386169682,0.368326337410779,0.368254367098543,0.379874465811966,0.446347489316239,0.377170138888889,0.0103220796422838,0.0116200987134234,0.0780931222176968,0.00761775271920673
0.755745603132527,0.367509915865958,0.43112954813987,0.337036616099067,0.436305701715992,0.39235656118773,0.388966012342636,0.750970444555439,0.73203852003852,0.74795582268955,0.363,0.418364782521572,0.42071564561569,0.41873645770755,0.419264717966017,0.419057133342848,0.419134977576536,0.000899935444444555,0.00052826025846664,0.000320675635297585,0.000770195054963896
0.355712165683508,0.670857928879559,0.618837904185057,0.366350839918014,0.800109155621416,0.666649722970569,0.601823141700131,0.318712430971265,0.324429864429864,0.338110571718768,0.382,0.800004547737394,0.798067778315244,0.793493259869793,0.80484250834477,0.80778223961775,0.804876395736966,0.00483796060737673,0.0113492484749778,0.0142889797479577,0.00487184799957241
0.100337206847034,0.802145806699991,0.614769130758941,0.0346374999755062,0.901726014547101,0.768316151202749,0.53085910652921,0.133689174553239,0.10193402993403,0.106694394263138,0.03,0.840636778771723,0.848022667515177,0.846898059552462,0.85106529209622,0.895257731958763,0.850171821305842,0.0104285133244968,0.00416723254375828,0.0483596724063011,0.00953504253411874
0.55122925439151,0.383589089103043,0.552754587307572,0.408402464983519,0.562624583718503,0.348598453782072,0.519223643728742,0.502629693892138,0.494128202128202,0.511696240554304,0.401,0.53076749820043,0.531743427047447,0.529760813702521,0.531122111249422,0.530381059038547,0.531055499814737,0.000354613048992647,0.00136129754690106,0.000620245336025782,0.000288001614307198
0.419976235509384,0.835224670358002,0.694138677977026,0.412886989398394,0.941336955138615,0.809234222914677,0.653658005394448,0.376727325044206,0.351599583599584,0.366117953616898,0.394,0.915079637028384,0.924588679042016,0.919049210338086,0.929511986731668,0.929495233787338,0.929436598482183,0.0144323497032841,0.0104627763935823,0.0104460234492523,0.0143569614537993
0.415089976661839,0.536258084699512,0.824459137581289,0.397586289760657,0.862918085237234,0.566922309079482,0.820053483624234,0.428660503366346,0.414529854529855,0.430694334540883,0.419,0.867398915611543,0.871379857845622,0.86683644133387,0.870061904624978,0.873684988847309,0.8699633172992,0.00266298901343487,0.0032254632911084,0.00684854751343922,0.00256440168765715
0.924076850877609,0.783614462614059,0.670787567272782,0.451634804408532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.665345077975653,0.72032199818641,0.422624821215868,0.324256222529802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.751105782631785,0.514308079145849,0.444642347097397,0.133356904378161,0.521536721563373,0.580379626648172,0.465533896415921,0.722259375707976,0.71368460968461,0.730096050551054,0.141,0.583975864099026,0.584698574286852,0.583360109982445,0.582295098209199,0.604042305501201,0.582377661638554,-0.00168076588982635,-0.00106501177324581,0.0206821955187564,-0.00159820246047171
0.370141448106151,0.360450326092541,0.453404370695353,0.13210749240825,0.497702691815626,0.325977011494253,0.393603549102642,0.298731897211512,0.266837822837823,0.278523690829355,0.145,0.449693331609796,0.455037246136041,0.453053398366459,0.448840492034684,0.483073200241984,0.448711433756806,-0.00085283957511173,-0.00421290633177462,0.0300198018755251,-0.000981897852990299
0.72106667148415,0.655720133706927,0.519608442299068,0.124332266307902,0.65859810737644,0.721503094606543,0.635897435897436,0.758782178031089,0.73144643944644,0.747380751930922,0.13,0.732729072207762,0.736970587663195,0.734453570822254,0.734854111405836,0.735190097259063,0.734924845269673,0.00212503919807361,0.000400540583581188,0.000736526436808438,0.00219577306191088
0.677007312839851,0.177446419745684,0.768670300394297,0.212357605216093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.292368290000595,0.350323028676212,0.752064598537982,0.14159028316848,0.763128300459216,0.378577152014652,0.731441735347985,0.295337375756819,0.298042942042942,0.310844571711142,0.168,0.75060976149483,0.750183483143724,0.748223314228043,0.761647206959707,0.762162316849817,0.762176625457875,0.0110374454648772,0.0134238927316634,0.0139390026217734,0.0115668639630457
0.571984048567247,0.871379425935447,0.41578286215663,0.424386873501353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0637807398475707,0.487459622323513,0.437683663517237,0.296814499881584,0.643847518614868,0.494856887298748,0.452407573047108,0.108730077839476,0.100544896544897,0.105241740538368,0.312,0.645851491008764,0.648392125402567,0.646930532202998,0.648432841383423,0.651684555754323,0.648395572450805,0.00258135037465923,0.00150230918042493,0.00475402355132526,0.00254408144204143
0.755015705034602,0.441810340620577,0.230411205813289,0.373286570634227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.121721495760139,0.538036665320396,0.450684718228877,0.127956888251938,0.659049588558373,0.516140379359797,0.471331547474092,0.187663815466923,0.148815544815545,0.155681626400691,0.127,0.637922549914724,0.648183037355349,0.646333203282655,0.646219480296922,0.673025407906486,0.645822622687628,0.00829693038219803,-0.000113722985732867,0.0266922046238314,0.00790007277290439
0.166808224758133,0.802713377587497,0.376904021948576,0.116936186840758,0.833521516475284,0.795838900553541,0.380675701469746,0.185240591424782,0.186335682335682,0.194820844820047,0.155,0.828275263965465,0.828049649759796,0.826325661492654,0.825859896926894,0.831082267608322,0.826547050963924,-0.00241536703857093,-0.000465764565759974,0.00475660611566786,-0.00172821300154102
0.00634088464546949,0.777099069394171,0.480141966976225,0.169794384196866,0.906496519644904,0.778756385414832,0.440301672114249,0.00234441557668885,-0.000000756000756000756,-0.000000791682140386748,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.74131223136792,0.224974158033729,0.341483225300908,0.370921676864382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0547687740647234,0.246188754960895,0.855198537930846,0.221183825887274,0.880243412711069,0.234244699322589,0.855921840991905,0.0650453480657794,0.0564795804795805,0.0591366579194159,0.206,0.875462679818656,0.87702726311705,0.876535577504068,0.872979384216576,0.875168129906336,0.873052749993886,-0.00248329560207994,-0.00355619328749168,-0.00136744759773122,-0.00240992982476951
0.941567846748512,0.569280702993274,0.144216980040073,0.132224837406538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45933034441201,0.868497430719435,0.711424084566534,0.0113816375657916,0.894700269573176,0.806848852901484,0.899122807017544,0.45736243761589,0.435204279204279,0.451810926990323,0.012,0.93789697994901,0.940865820441276,0.938639096768337,0.925269905533063,0.950067476383266,0.933029689608637,-0.0126270744159469,-0.013369191235274,0.0114283796149286,-0.00486729034037325
0.884080693849828,0.445439672656357,0.152086794003844,0.305912587856874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
