"","input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_bad_rate","gini_model","gini_logistic","gini_probit","diff.logistic","diff.probit"
"1",0.960129854902625,0.297281898930669,0.553731489926577,0.160765666489024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.0916219097888097,0.403525868058205,0.347366989031434,0.354660749486648,0.252759618096006,0.432616227956767,0.375446036096602,0.0661108168032515,0.366,0.562319919343081,0.55491199944838,0.554739618348244,-0.00740791989470013,-0.00758030099483631
"3",0.629013140767347,0.624267258308828,0.438113126158714,0.0467430314281955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.354962647226639,0.514257367327809,0.663116997666657,0.0794938450190239,0.304360689387875,0.523614130434783,0.707336956521739,0.337374556203745,0.08,0.758368130372118,0.755652173913044,0.755597826086956,-0.00271595645907419,-0.00277030428516123
"5",0.48527275319444,0.44275400172919,0.445916335657239,0.0166973838885315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.835265845865943,0.846395536325872,0.306000328622758,0.449232900354546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.879852495663799,0.311998373456299,0.896381319873035,0.411353750040289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.385791185314301,0.817187667638063,0.307953155599535,0.0661162839597091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.436059268936515,0.887303992547095,0.493543688394129,0.0475516734621488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.315888741344679,0.599381696991622,0.471643305756152,0.444272916477639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.943451868435368,0.225553535111249,0.604716863296926,0.251204790130723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.0783258358645253,0.484683056734502,0.686187119968235,0.176391635965556,0.687725189996125,0.496648102310231,0.625,0.0567291649395248,0.192,0.779410163644773,0.783441625412541,0.783390057755776,0.00403146176776814,0.00397989411100252
"13",0.772149076990318,0.127362044714391,0.87844272069633,0.460653007742949,0.455757264118422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.683060371982865,0.218362747505307,0.882058187574148,0.352965474964585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.57522139926441,0.3874790975824,0.683971498161554,0.0149215149902739,0.659331815978219,0.333333333333333,0.541423115891201,0.600365140039612,0.013,NA,0.525368248772504,0.531603148624425,NA,NA
"16",0.445269972912502,0.348825843073428,0.248247332498431,0.0785762560460716,0.92397221526929,0.38110632183908,0.364762931034483,0.471823566681425,0.072,0.433310500722039,0.440014367816092,0.439954501915709,0.00670386709405268,0.00664400119366948
"17",0.761037864647806,0.741415408626199,0.238683285191655,0.248877101505641,0.915133506432311,0.74474724247218,0.219422563617485,0.739157132819793,0.243,NA,0.904126642421079,0.904202749645286,NA,NA
"18",0.361301700992044,0.242193890921772,0.396864181384444,0.0699867678713053,0.904717588059603,0.408683573037895,0.389574969084041,0.348820824357739,0.063,0.482912354085584,0.490606630414528,0.490843793938778,0.00769427632894382,0.00793143985319378
"19",0.26839120130986,0.616297490336001,0.324932357855141,0.210721012034919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.53602277433034,0.805711820349097,0.533728825487196,0.0315465574664995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.150489749328699,0.765126956254244,0.524419779703021,0.383788404983934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.171824177128728,0.554519871622324,0.390644504316151,0.0247752789617516,0.82984840142284,0.531206989408174,0.377416073245168,0.219369813895216,0.017,0.583945383457948,0.601819161031656,0.60301597749985,0.0178737775737075,0.0190705940419023
"23",0.50437430923339,0.542597267217934,0.499852500110865,0.216970437935088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.836954106297344,0.253996439278126,0.880831567198038,0.34114445930114,0.845162597707789,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.950620276064146,0.359396356157959,0.379118305444717,0.181843197860289,0.61465998576246,0.322317073170732,0.344092140921409,0.950833443882259,0.18,NA,0.344769647696477,0.345040650406504,NA,NA
"26",0.96892676315736,0.843908922746778,0.265508373267949,0.236790535764303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
