"","input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_bad_rate","gini_model","gini_logistic","gini_probit","diff.logistic","diff.probit"
"1",0.592658024474513,0.494207837060094,0.18692612759769,0.478127573737875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.519056237891782,0.344978763535619,0.202434686943889,0.435378502802923,0.346241896015485,0.341789135939311,0.203020560270065,0.519089076902946,0.435325,0.343296010371182,0.343403349020375,0.343402998149811,0.000107338649192767,0.000106987778629053
"3",0.298265842816327,0.18221852760762,0.619319243170321,0.444685718666296,0.619335159526995,0.184183929541415,0.621962542694454,0.297652027772035,0.4412,0.621993929529562,0.621981580989506,0.621980130935608,-0.0000123485400564949,-0.0000137985939538954
"4",0.0639683438558131,0.554363379999995,0.367426666431129,0.112343197162263,0.641507544103344,0.540879940837059,0.368978423532637,0.0555526616636355,0.1128,0.633661730533006,0.632173536634499,0.632175859865127,-0.00148819389850718,-0.00148587066787953
"5",0.146132892344613,0.688229670934379,0.891106617823243,0.0390752271516249,0.969147758402388,0.691898478404759,0.899677065489483,0.150053016012043,0.038625,0.973797806630955,0.97001527023348,0.970018266212052,-0.00378253639747528,-0.00377954041890316
"6",0.0297508366266266,0.818165936879814,0.199048710800707,0.0579524806793779,0.830360061451924,0.819707068315003,0.157912099626856,0.0226635540857764,0.0561,0.827386879352544,0.828690258813558,0.828692595800901,0.00130337946101444,0.0013057164483572
"7",0.65195530093275,0.197547850571573,0.840352360904217,0.463087672111578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.373477972894907,0.699587820656598,0.229882894270122,0.0589351651933976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.448012363405433,0.717612428031862,0.693041691370308,0.111594624223653,0.818636655790075,0.721540483396231,0.695899641327253,0.446519770277258,0.113775,0.823211787912958,0.82172698558795,0.821727729412352,-0.00148480232500825,-0.00148405850060573
"10",0.0052336980169639,0.219926615059376,0.168244561739266,0.496065146711189,0.27722746663371,0.212468278779556,0.171897521964014,0.00579594215184305,0.49835,0.273534883807985,0.273651170061242,0.273650345052258,0.000116286253257325,0.000115461244272863
"11",0.79195253592683,0.560113330930471,0.737374088168144,0.286850019025151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.66733570192242,0.835160069540143,0.132219182886183,0.41761366521474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.858054084407631,0.544507958367467,0.715891727618873,0.448198245554231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.646229102401994,0.271861682645977,0.721538539975882,0.130344776259735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.313367952110712,0.468769540823996,0.883143987506628,0.292521120731253,0.913452067886542,0.463521136848602,0.881429243427016,0.310461773219667,0.290725,0.910970613200134,0.911258900050481,0.911259530494197,0.000288286850346431,0.000288917294062996
"16",0.685021983061451,0.636444970779121,0.378229987993836,0.45028533401899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.824113072108012,0.23073492217809,0.237039317004383,0.252140381350182,0.245198267572442,0.222287325276533,0.232318180656568,0.823325280831231,0.25085,0.238714129472601,0.238771251894264,0.238775429108674,0.0000571224216627808,0.0000612996360729312
"18",0.811140347092878,0.739316267333925,0.657182509638369,0.150652324780822,0.745241225559896,0.738878667007684,0.655570429417853,0.810869406232298,0.15105,0.744583886491927,0.744864087126417,0.744862556719841,0.000280200634489969,0.000278670227914057
"19",0.724968270447571,0.460173369012773,0.204974073916674,0.261505206706934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.649232956306078,0.133447512052953,0.625574428401887,0.0293521337700076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.386863521833438,0.808297954872251,0.46931962929666,0.120963107210118,0.822364846796984,0.805827431418447,0.46390686835031,0.383889265132065,0.117275,0.81932705396929,0.818816970151011,0.818828247993403,-0.000510083818279661,-0.000498805975887473
"22",0.0316051871306263,0.666925292462111,0.511217158474028,0.123970317265484,0.815273921084215,0.665228948814266,0.510615454205686,0.028027534049767,0.123375,0.814787128708115,0.817062323538382,0.817061306466454,0.00227519483026706,0.00227417775833927
"23",0.244952083176468,0.106176463142037,0.56026518587023,0.369338878220879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.39761264543049,0.468866564333439,0.517371531389654,0.114963807850145,0.588846570947481,0.460309068261663,0.504080360648025,0.393160939618667,0.114375,0.576554804266429,0.576543625222224,0.57654579713163,-0.000011179044205667,-0.00000900713479956572
"25",0.671490317769349,0.110183234512806,0.654921606555581,0.174135904759169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.730526359013747,0.86424647718668,0.471046464145184,0.140713915887754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.754683781899512,0.169380571693182,0.479280126467347,0.337251674116123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.511373700792901,0.396557072177529,0.598841154202819,0.0400575185217895,0.605251494181374,0.411364784131705,0.59559463192151,0.516950385021671,0.039775,0.60447175436213,0.602580803567491,0.6026277363137,-0.00189095079463875,-0.00184401804842937
"29",0.758507604533806,0.670819602720439,0.722533682920039,0.154226484212559,0.745703749370309,0.674452106654821,0.717266645040325,0.761860825627875,0.155125,0.743041217709681,0.742709027113877,0.742709284627093,-0.000332190595804693,-0.000331933082588387
"30",0.554267901470885,0.790484193712473,0.774086443521082,0.429947722314391,0.906660661572029,0.790017739597915,0.770802379273217,0.555568418942983,0.43165,0.904020123110803,0.904500282279934,0.904498600859414,0.000480159169131245,0.000478477748610873
"31",0.515522984429263,0.321631954610348,0.324006087146699,0.121416267338209,0.370469217227045,0.313682885259843,0.326596457368681,0.51421160000316,0.1213,0.367785697501775,0.367328365153086,0.367340608751724,-0.000457332348689388,-0.000445088750050893
"32",0.531889375071041,0.572407802753151,0.677974264137447,0.185087631556671,0.723099131475149,0.577830782381524,0.677257822849894,0.52752940036527,0.18185,0.725590674855521,0.724469462420254,0.724469832092163,-0.00112121243526619,-0.00112084276335778
"33",0.887818129970692,0.622142732143402,0.522223290428519,0.133210671748966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.15219361868687,0.851929854787886,0.427081188559532,0.371296254654881,0.921242910996805,0.849614459507097,0.432186429437214,0.150942405114746,0.37575,0.922064063575821,0.922718322532615,0.922718642277586,0.000654258956793052,0.000654578701764441
"35",0.768298169870395,0.367718261107802,0.137039708718658,0.493546119329985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.212753885679413,0.546240164525807,0.126018064655364,0.138058297028765,0.546318527619215,0.547221243379797,0.113167763178447,0.208162795278907,0.1395,NA,0.547234666016882,0.547233999570975,NA,NA
"37",0.0770641319942661,0.809281151555479,0.480023397132754,0.102890748186037,0.890877076335595,0.815044184622608,0.494238876899327,0.0823221817640839,0.102975,0.899153357255184,0.895542303356772,0.895544928635354,-0.0036110538984111,-0.00360842861982946
"38",0.14243586305296,0.570639934390783,0.578562611714005,0.0541369632072747,0.737738762179239,0.58522415331159,0.574672001850213,0.142195850637973,0.054275,0.744160005551398,0.745774236628527,0.745776671888391,0.00161423107712877,0.0016166663369932
"39",0.580993159117643,0.592236994765699,0.11949052028358,0.0595052164816298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.056556550192181,0.541429939307272,0.178308398090303,0.0426070775277913,0.558403763120779,0.547726144768703,0.155172353708143,0.0585299298573815,0.0435,0.559369161038383,0.559390227782084,0.559398038826901,0.0000210667437012813,0.0000288777885186775
"41",0.244752246870194,0.763312435336411,0.532752499915659,0.335168587481603,0.859043289335605,0.760730207795058,0.526105540582071,0.235448627142364,0.33215,0.856553118805199,0.857429618576357,0.857430159539976,0.000876499771157668,0.000877040734776902
"42",0.317009245937224,0.15554359741509,0.163621171563864,0.341473328585271,0.196990035605503,0.155252068909307,0.16628950870473,0.320663416966326,0.342825,0.198288230592416,0.195617634511524,0.195616608084157,-0.00267059608089149,-0.00267162250825881
"43",0.817519602770917,0.483871195279062,0.563258094713092,0.143555223913863,0.564605767514167,0.469332189709138,0.554652688396799,0.816870783797353,0.143375,0.555291576769424,0.555341753355526,0.555341702467473,0.0000501765861029568,0.000050125698049186
"44",0.0587376642669551,0.346719843707979,0.561616867408156,0.146795793483034,0.641783846025459,0.350320393241241,0.558449488254547,0.0611959134051381,0.1465,0.640207642608487,0.639935069608978,0.639934669729742,-0.000272572999509224,-0.000272972878745614
"45",0.895611101200338,0.390025331825018,0.266512148268521,0.411806278810836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.585781326543074,0.860859861038625,0.153166443668306,0.368716026206966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",0.541617304855026,0.409415204077959,0.193143586814404,0.287357067698613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.932711634160951,0.87369108106941,0.519634545594454,0.0889697881625034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.430503219394013,0.147858956642449,0.649023039825261,0.392491461192258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",0.841242280039005,0.804450137354434,0.284878796711564,0.0418258369131945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.52097464453429,0.675685657560825,0.785336482338607,0.0650043330388144,0.828994909755925,0.675100904772631,0.782141428270842,0.525394262452392,0.063775,0.825524988847315,0.82618219395914,0.826181649641186,0.000657205111825654,0.000656660793871167
"52",0.241864575133659,0.872289583273232,0.275480000302196,0.292860309300013,0.876305841308437,0.874082718482083,0.271884418631399,0.239844246132617,0.2931,0.877852585124385,0.877878852114211,0.877877995422515,0.0000262669898258849,0.0000254102981298576
"53",0.0872579971281812,0.640989987552166,0.798437854833901,0.161568699891213,0.97089882170441,0.65600991673588,0.793304345726971,0.0837671425732599,0.160075,0.976077713479688,0.970897732901204,0.970897295939021,-0.00517998057848379,-0.00518041754066667
"54",0.0407800613623112,0.133077628910542,0.694553283415735,0.0237273722700775,0.69986225251744,0.139695776274362,0.691950245666786,0.0411007314095933,0.0235,0.69799181874985,0.695961750062642,0.696018563911495,-0.00203006868720723,-0.00197325483835487
"55",0.668109718398191,0.46818611137569,0.816863045096397,0.150766529534012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",0.856580571709201,0.705450745299459,0.669623426906764,0.425801587288734,0.719310469163646,0.701028492111351,0.66276452642744,0.85650920004245,0.431475,0.713870599512147,0.713915296117168,0.713915392935682,0.0000446966050207109,0.0000447934235341396
"57",0.353907204223797,0.440264787711203,0.583959804847836,0.493726594492327,0.64284846074563,0.441137152063205,0.589376576644149,0.356142798927855,0.495625,0.646977330793798,0.646053480969637,0.646052780916039,-0.000923849824161493,-0.000924549877759473
"58",0.661649672342464,0.740465500205755,0.362676539458334,0.482596820646431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.486927944608033,0.556058165244758,0.102832973375916,0.132685371434782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.012694572773762,0.728860873170197,0.554196352697909,0.428363293937873,0.953554927148429,0.723302463121205,0.558843000861946,0.00806967111755722,0.436325,0.955184650064608,0.953821013152276,0.95382232441842,-0.0013636369123311,-0.00136232564618721
"61",0.816710629002191,0.740463577769697,0.874953570961952,0.31890455465531,0.877761872625996,0.740585002693587,0.874660339612602,0.81920893215022,0.321025,0.877254300632767,0.877408914582995,0.877409683044599,0.000154613950227978,0.000155382411831884
"62",0.34165491864318,0.471131199598312,0.213110136240721,0.382314949047286,0.474994192135556,0.472718609129119,0.209602030970314,0.339926220788143,0.383125,0.476133097262603,0.476553287352218,0.476549542750702,0.000420190089615025,0.000416445488098827
"63",0.592472016464453,0.542362425290048,0.896610026247799,0.486603552862071,0.898350176584048,0.545322297828695,0.895858067238543,0.591617217729311,0.4868,0.897957772398587,0.897779291254833,0.897778745874725,-0.000178481143753739,-0.000179026523861925
"64",0.44209177326411,0.493041157722473,0.323220916464925,0.391549227826763,0.508670104663267,0.494018588008305,0.320616437985744,0.435358801126374,0.3929,0.509607481654583,0.509277879318872,0.509278151821751,-0.000329602335710666,-0.000329329832831737
