"","input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_bad_rate","gini_model","gini_logistic","gini_probit","diff.logistic","diff.probit"
"1",0.571279474378098,0.631171943619847,0.779852959141135,0.160948986182921,0.810396754710384,0.617663690476191,0.781889880952381,0.567170868119408,0.16,0.808456359911302,0.808854166666667,0.808883928571429,0.000397806755364494,0.000427568660126498
"2",0.0579298559180461,0.581260977499187,0.637053763493896,0.114918176466599,0.822284704647707,0.611990950226244,0.62632625994695,0.105814861372033,0.116,0.817727783854661,0.802991886409736,0.803011390232486,-0.0147358974449245,-0.0147163936221753
"3",0.585055688819848,0.530584356933832,0.865423783473671,0.162110627817456,0.865770361217214,0.515966360476663,0.871695009930487,0.564176196938604,0.152,0.871945276979147,0.871524329692155,0.871508813306852,-0.000420947286992268,-0.000436463672295107
"4",0.5328006729763,0.404468270204961,0.386719204299152,0.449288776181638,0.454520925075432,0.391421540852504,0.383739942691554,0.490109775805942,0.446,0.451524318021483,0.450251736251639,0.450162697706043,-0.00127258176984335,-0.00136162031543918
"5",0.298182327901013,0.536736119538546,0.568858547694981,0.174053884751629,0.686702041983965,0.55632216723766,0.547233853571882,0.295730504982728,0.148,0.683226384934322,0.695977667808654,0.696025250602715,0.0127512828743317,0.0127988656683933
"6",0.876386892562732,0.339108812063932,0.866786680929363,0.376832467517816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",0.925374354296364,0.800693400017917,0.314782232232392,0.473766137347557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.820648427666165,0.174515772424638,0.524752710200846,0.270073576006107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.877239232119173,0.536937664076686,0.443067271448672,0.473667666791007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.189790882570669,0.485593718290329,0.189340870268643,0.182411581424531,0.495723423431589,0.501114460789869,0.189503668276024,0.203237490406518,0.157,0.508979583991883,0.517313809491428,0.517102250833012,0.00833422549954532,0.00812266684112961
"11",0.705002570596989,0.896803790330887,0.700181580334902,0.26646997676231,0.904423217480216,0.89664430932531,0.675014103930295,0.678878116741439,0.258,0.903375392655461,0.903936563655739,0.903957458367287,0.000561171000277971,0.000582065711826507
"12",0.768427093976643,0.273934025503695,0.232989972084761,0.30255526060937,0.276272376907405,0.344358113329493,0.263606517452779,0.7660215762113,0.309,0.344360164269651,0.344067741044123,0.344152042675359,-0.000292423225528138,-0.000208121594291732
"13",0.654125908019487,0.831698102131486,0.364708322286606,0.462804449498653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.63438319912646,0.473470137827098,0.442489715479314,0.203216161208693,0.508460149502687,0.499416858979131,0.408459266979329,0.639575098871983,0.202,0.513060822307859,0.515012779473436,0.515509069703963,0.00195195716557683,0.00244824739610361
"15",0.390986307843123,0.375209182687104,0.219497438706458,0.175687014593277,0.383514551267141,0.393931124106563,0.184899285250163,0.376772303647134,0.19,0.395947985605021,0.40187134502924,0.402300194931774,0.00592335942421895,0.00635220932675318
"16",0.987030794285238,0.789590498805046,0.830825366079807,0.0845629130816087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
