"input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_logs","gini_probit","diff.logistic","diff.logistic2","diff.logs2","diff.probit"
0.816427669173572,0.19176250230521,0.146637166850269,0.273070827862248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.115682509706821,0.663260935805738,0.550764458626509,0.0547764108888805,0.788495258399188,0.899097967081749,0.571616983131726,0.557011950509457,0.55722503873225,0.575281078710767,0.0523,0.899398694891579,0.899393858196844,0.899124539973061,0.898864333111199,0.898189659538008,0.896208411186106,-0.000534361780379911,-0.000260206861862233,-0.00093488043505352,-0.00319028370547314
0.29678274536971,0.517106018029153,0.35896954741329,0.369973915526643,0.564491687556125,0.638392418904498,0.346966014061963,0.525932376289264,0.525700147657001,0.543586528592034,0.3703,0.638871619769632,0.638878494454984,0.63848925294148,0.638333579711726,0.638745110975561,0.638189912586484,-0.000538040057906475,-0.000155673229754294,0.000255858034081013,-0.000681707183148861
0.352995129295159,0.892565492913127,0.792248200625181,0.374393318616785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.955543027811218,0.207079587876797,0.457813832722604,0.0926692535844631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.957884924411774,0.275676301494241,0.391397029347718,0.29259323787177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.527761442635674,0.102811283245683,0.209814717248082,0.155968695844058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.328833954522852,0.838678287342191,0.809729866869748,0.438325294086244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.647305319658481,0.611224930919707,0.701906226947904,0.215160332436208,0.733007185871213,0.826329580986224,0.714944513824098,0.61027263340733,0.610037111488371,0.628021809395309,0.2193,0.870775373612305,0.87083447223893,0.86638436147427,0.864023838673889,0.878010958748235,0.863871742542134,-0.00675153493841618,-0.00236052280038201,0.0116265972739649,-0.00690363107017067
0.608404045735952,0.316685671545565,0.521212189644575,0.173676900067367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0139882871950977,0.27573568597436,0.327083281613886,0.0547542958054692,0.42134723413438,0.424658063760638,0.311357855840978,0.210222143973069,0.210380688123807,0.219864865991213,0.0559000000000001,0.477934094926072,0.477907048364571,0.476300610840825,0.468330099806367,0.49357681137671,0.468174723766982,-0.00960399511970467,-0.00797051103445812,0.0172762005358853,-0.00975937115908954
0.755745603132527,0.367509915865958,0.43112954813987,0.337036616099067,0.436305701715992,0.521000845898728,0.426894746028971,0.386237344253693,0.386373665147737,0.4018552740232,0.336999999999999,0.580067270821834,0.580039097648262,0.576874272579904,0.573876230245574,0.588297416204553,0.57386862163262,-0.00619104057625952,-0.00299804233432921,0.0114231436246495,-0.00619864918921431
0.355712165683508,0.670857928879559,0.618837904185057,0.366350839918014,0.800109155621416,0.844690862251041,0.626079234576459,0.694815626422145,0.695147593923476,0.711989669353127,0.3685,0.849034096409161,0.848995745624973,0.847240176735816,0.847301260916338,0.848707230420994,0.84715781919598,-0.00173283549282321,0.0000610841805221973,0.00146705368517774,-0.00187627721318084
0.100337206847034,0.802145806699991,0.614769130758941,0.0346374999755062,0.901726014547101,0.954708190079129,0.58371721586061,0.676397454153902,0.676433274140333,0.693642070330326,0.0338000000000001,NA,NA,NA,0.960787639982903,0.957995024735469,0.960046004661709,NA,NA,NA,NA
0.55122925439151,0.383589089103043,0.552754587307572,0.408402464983519,0.562624583718503,0.53342728588377,0.565923946900094,0.399266082943591,0.399350747361507,0.41515831920186,0.4051,0.666830365212774,0.66680842143553,0.66275008617131,0.660482902498946,0.675454894124129,0.660473192713238,-0.00634746271382824,-0.00226718367236467,0.0127048079528183,-0.00635717249953571
0.419976235509384,0.835224670358002,0.694138677977026,0.412886989398394,0.941336955138615,0.917045577862174,0.686923987569655,0.849462607810887,0.849526304351263,0.860574437068483,0.418,NA,NA,NA,0.929854650684795,0.932026340452792,0.929726236866747,NA,NA,NA,NA
0.415089976661839,0.536258084699512,0.824459137581289,0.397586289760657,0.862918085237234,0.701854053980941,0.817219512042876,0.541989995807783,0.542430144528301,0.560425554843888,0.4015,0.889062363645616,0.888922279874049,0.883272296388765,0.882069141304887,0.89415289989192,0.882072969888378,-0.00699322234072852,-0.00120315508387758,0.0108806035031557,-0.00698939375723739
0.924076850877609,0.783614462614059,0.670787567272782,0.451634804408532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
