"","c.0.816427669173572..0.115682509706821..0.29678274536971..0.352995129295159..","c.0.505148622952402..0.602504323236644..0.708706178702414..0.868279206380248..","c.0.468614982254803..0.433237930759788..0.39817062728107..0.767364801093936..","c.0.417587387894746..0.27393168695271..0.0286244471976534..0.175082163228653..","c.0.515517631631288..0.713300807079841..0.725653824310715..0.991217207464725..","c.0.467739306207616..0.595597964757753..0.640135510639108..0.877819646281065..","c.0.451323682837767..0.420505215433088..0.33508431350158..0.75720874451247..","c.0.825206369241203..0.155230086132137..0.306239438729412..0.353190615969197..","c.0.810509526509527..0.137185709185709..0.300969528969529..0.321017049017049..","c.0.82351498983877..0.143537032395894..0.313871678202007..0.334587582391718..","c.0.432..0.277..0.027..0.161..0.357..NA..0.465..NA..0.414..0.38..","c.0.482814047815428..0.689044243054032..0.651318891875129..0.988141542843078..","c.0.484800016960118..0.694325865587279..0.651888324450048..0.9983947258935..","c.0.483040749329455..0.692449029664295..0.650516002715348..0.994033544553617..","c.0.483462115284298..0.694913392353361..0.645160062426249..0.994077539810037..","c.0.493218570683359..0.71089174169001..0.739027825358761..0.920254073542149..","c.0.483160537297861..0.694873446480019..0.646225876441704..0.994225601314786..","c.0.000648067468870694..0.0058691492993288...0.00615882944887969..","c.0.000421365954843544..0.00246436268906614...0.0053559402890988..","c.0.0101778213539045..0.0184427120257149..0.0885118226434123..","c.0.000346489482433654..0.00582920342598703...0.00509301543342544.."
"26",0.0637807398475707,0.52313975263387,0.164886379428208,0.326106096252333,0.541076324052377,0.513205473624504,0.177538287010777,0.0313620176256706,0.0454136494136494,0.0475525809760433,0.344,0.540348707339228,0.538096136513955,0.537761963275811,0.53734756097561,0.561817569483834,0.537338698241633,-0.00300114636361792,-0.000414402300201289,0.0240556062080233,-0.00301000909759419
"27",0.755015705034602,0.854006924293935,0.838765040971339,0.380989812847693,0.913777343928025,0.86241610738255,0.85781447272244,0.769466509741774,0.759486567486568,0.77453549110303,0.404,0.924868597675354,0.928019147678513,0.923280986146961,0.918698916871553,0.922486543956409,0.918698916871553,-0.00616968080380143,-0.00458206927540772,-0.000794442190551692,-0.00616968080380143
"28",0.121721495760139,0.286707050539553,0.281301273219287,0.180028784435708,0.379519692234825,0.286870097842278,0.217039266708284,0.0506358598701258,0.0565474165474166,0.059207664585764,0.203,0.351780302268218,0.350832225179737,0.350408405411796,0.350483030576485,0.386739682677034,0.350532477084634,-0.00129727169173388,7.4625164688813e-05,0.0363312772652382,-0.00124782518358457
"29",0.166808224758133,0.884494908154011,0.165630612336099,0.046002155826427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.00634088464546949,0.357131858728826,0.770526861399412,0.0909297329233959,0.832399962099593,0.418342067107351,0.812766151773584,0.0615166471084754,0.0570621810621811,0.0597464863035362,0.097,0.875298155988271,0.876461011519841,0.875759085249697,0.882727677501113,0.890354031806921,0.882750510897238,0.00742952151284193,0.00696859225141666,0.0145949465572242,0.0074523549089669
"31",0.74131223136792,0.265727577358484,0.556493901088834,0.257788499428425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.0547687740647234,0.557769498415291,0.497125898115337,0.147928328211419,0.723794382686332,0.548244047619048,0.437068452380952,0.0553813450628509,0.0406336246336246,0.0425482220910321,0.16,0.681622027511471,0.686231280967938,0.685627222232112,0.702395833333333,0.716964285714286,0.702574404761905,0.0207738058218618,0.0167686111012215,0.0313370634821739,0.0209523772504332
"33",0.941567846748512,0.121569047681987,0.440456026606262,0.247160604973324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.45933034441201,0.573147062957287,0.125887972488999,0.185480650030077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.884080693849828,0.690696791000664,0.467885819077492,0.136336406576447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.595823150721844,0.568190781585872,0.700560932420194,0.406983362839092,0.731537993108248,0.5654,0.684691666666667,0.617497676731773,0.595452355452356,0.613503041404843,0.4,0.713799900307666,0.7183959457916,0.714617429833564,0.717425,0.74085,0.7174,0.00362509969233349,0.00280757016643629,0.0262325701664363,0.00360009969233355
"37",0.0586095409258269,0.7764653082937,0.832145073078573,0.252278790005948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.0864826031704433,0.829175589978695,0.145349306426942,0.379122889391147,0.833943748861389,0.815772118506493,0.14645055465368,0.112842160875124,0.0786710346710347,0.0823608188042242,0.384,0.818621671180899,0.821634009627048,0.82125765638004,0.822536187770563,0.823745265151515,0.82227408008658,0.00391451658966391,0.00127853139052325,0.00248760877147558,0.00365240890568108
"39",0.872589553724974,0.684946788847446,0.721588813699782,0.334849018228706,0.73225707759505,0.711711472508021,0.730333001438212,0.874189915676106,0.863309051309051,0.873580702640898,0.345,0.748066613393576,0.750401404953857,0.748196406229764,0.747777409005421,0.753813474941918,0.747706604712911,-0.000289204388154829,-0.000418997224342688,0.00561706871215462,-0.000360008680664992
"40",0.42411400739802,0.208850427344441,0.833292506821454,0.134528532049153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",0.708579835023265,0.836126441136003,0.498739696294069,0.322956829951145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",0.283982947126497,0.845024507492781,0.668999484367669,0.0417171225976199,0.909106888286984,0.895907392215842,0.629568863367059,0.288606129195915,0.274716322716323,0.286691248883643,0.046,0.934565127284342,0.936993750359381,0.934897368308487,0.931774678698387,0.245237444170996,0.931637954607602,-0.00279044858595534,-0.00312268961010043,-0.689659924137491,-0.00292717267674014
"43",0.864250067677349,0.740345527231693,0.341579516418278,0.219391160071827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.269753619257826,0.376070805452764,0.180945290438831,0.494311787523329,0.385781181776677,0.41642796562705,0.201084956233698,0.252361024324242,0.25433699033699,0.265554538392492,0.494,0.42923777002032,0.429041198833467,0.427951186754892,0.432038213502744,0.443479861099998,0.432038213502744,0.00280044348242425,0.00408702674785211,0.0155286743451062,0.00280044348242425
"45",0.106297080118675,0.548789827339351,0.537072089314461,0.17365249548573,0.729822189986072,0.561151761517615,0.554254742547426,0.0885374316814515,0.0668655188655189,0.0700071037092981,0.18,0.756461642393926,0.764081716399823,0.76296310108964,0.768360433604336,0.773116531165312,0.768482384823848,0.0118987912104098,0.00539733251469632,0.010153430075672,0.0120207424299221
"46",0.57146629329538,0.749805613420904,0.624173536151648,0.253966192523949,0.791099155599161,0.77746545598105,0.641963416238979,0.573186537714028,0.552680772680773,0.570721822234647,0.255,0.818205400688562,0.823192613611488,0.818795389735254,0.82413475457297,0.827198315567838,0.824092643768917,0.00592935388440852,0.00533936483771669,0.0084029258325844,0.00588724308035538
"47",0.745485894314479,0.83963283393532,0.802318442240357,0.0467011995986104,0.865981134995832,0.862070315558688,0.848249941273197,0.739851767421869,0.71746434946435,0.733779596568791,0.054,0.899800074079829,0.903826674575462,0.900888283334658,0.894957325189883,0.910226293947224,0.895936105238431,-0.00484274888994585,-0.0059309581447744,0.00933801061256645,-0.00386396884139817
"48",0.551303168192972,0.320948476344347,0.611715390719473,0.482710555361118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.297422400880605,0.316868124902248,0.556175692379475,0.248241127203219,0.580004780211159,0.341872162924794,0.586200466200466,0.324888950108684,0.312074124074124,0.325350919222726,0.285,0.610171891397814,0.61225542401165,0.610098158309048,0.619335050913998,0.621945773524721,0.619374309900626,0.00916315951618474,0.00923689260495064,0.0118476152156732,0.00920241850281212
"50",0.513272766906302,0.490033943578601,0.707637268491089,0.10330252610147,0.720045517328323,0.492099214709826,0.687799272170082,0.518204017657368,0.5042502002502,0.521935946866494,0.092,0.70241258794632,0.704345526494266,0.701910671259437,0.697160505650259,0.733408350890634,0.697830875311243,-0.00525208229606156,-0.00475016560917796,0.0314976796311974,-0.00458171263507712
"51",0.635069782838691,0.363986931368709,0.607746619358659,0.381997092012316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",0.680064981433097,0.246009131520987,0.824769676849246,0.170556958350353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.0325615461682901,0.326638962142169,0.344704076088965,0.0596541246795095,0.462797519016618,0.333049334631613,0.318443687114573,0.0590202452545652,0.0571328371328371,0.0598204441043143,0.052,0.44353305743858,0.443911899331048,0.443372733365962,0.436343719571568,0.497849724115547,0.436708860759494,-0.00718933786701248,-0.00702901379439402,0.0544769907495852,-0.00682419667908651
"54",0.472090060834307,0.659755701571703,0.562453385815024,0.170041444420349,0.718108872851362,0.646513680494263,0.521389563106796,0.424996169304032,0.42143638943639,0.437754317154747,0.176,0.701621722018005,0.702414303736334,0.698814414597675,0.70031167255075,0.715026478375993,0.70031167255075,-0.00131004946725466,0.00149725795307498,0.0162120637783179,-0.00131004946725466
"55",0.705698402293492,0.634157768450677,0.423006414063275,0.117437064319383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",0.354937877445482,0.584405485726893,0.436729264445603,0.207627051011659,0.635406460507236,0.581703731475817,0.462188632581513,0.370458973992346,0.357201501201501,0.371883555438879,0.187,0.640257668366314,0.643104543494053,0.639951946893899,0.638915747446245,0.648216482164822,0.638626332787392,-0.00134192092006935,-0.00103619944765421,0.00826453527092275,-0.00163133557892192
"57",0.805408576859627,0.668996947817504,0.71287933383137,0.432748859617859,0.734463602060219,0.653912012644889,0.67990154109589,0.814338087789137,0.812651384651385,0.825558455926446,0.416,0.704858718428926,0.705210380751719,0.702539192712416,0.704853793466807,0.708764159641728,0.704796167017914,-4.92496211923488e-06,0.00231460075439083,0.00622496692931196,-6.25514110126346e-05
"58",0.0150654137833044,0.834240698628128,0.117890416644514,0.200385894523934,0.841137146866513,0.840874558478205,0.0629148002709974,-0.0385862521127341,-0.0381771021771022,-0.0399763055023761,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",0.64727514805505,0.153295191191137,0.750084059685469,0.358092722157016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",0.39016775024822,0.468994385935366,0.728501371666789,0.277048889668658,0.760316555342185,0.45729187834451,0.747039115460168,0.404705771179132,0.382886866886867,0.398277705348944,0.259,0.769355203272976,0.773436109034574,0.770528430313073,0.775384406963354,0.786680839312418,0.775301038458933,0.0060292036903784,0.00485597665028092,0.0161524089993448,0.00594583518595715
"61",0.525218291678466,0.6997285079211,0.322916166298091,0.301018328026403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.819501041199546,0.174659354798496,0.670041036792099,0.25625687622698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",0.981886538090184,0.135724838450551,0.505898720398545,0.394589652377181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.602072529166471,0.719825214892626,0.332000481523573,0.481420507763978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",0.183742419644259,0.329752525687218,0.416320526599884,0.164427786211018,0.489555744240054,0.345623306233062,0.370718157181572,0.198295837321205,0.204298896298896,0.213533525537915,0.18,0.463548974813017,0.462392999119428,0.460631737550959,0.461084010840108,0.47509485094851,0.460921409214092,-0.00246496397290841,0.000452273289149652,0.0144631133975508,-0.00262756559892474
"66",0.103136845822446,0.416395995020866,0.412432134523988,0.159636177655775,0.557550099255614,0.372574567475329,0.464224638915005,0.15111702020945,0.15044259044259,0.157380238112689,0.161,0.555634240806202,0.555790248986022,0.554192454821779,0.568637612064052,0.575152318273011,0.568622805913577,0.0130033712578499,0.0144451572422726,0.0209598634512318,0.0129885651073749
"67",0.770298658164684,0.659771300107241,0.298829715885222,0.0224794928310439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",0.897411088880617,0.798941930383444,0.643888196721673,0.127558871968649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.931121155356523,0.115096972882748,0.674379417859018,0.43276392332511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.360456184074283,0.533864657208324,0.805692716129124,0.265074821938761,0.853957621707635,0.538951328425013,0.806658017184333,0.388013456997108,0.364238968238968,0.379122112109393,0.259,0.849152332575969,0.855186901072121,0.851371771423305,0.849040480619428,0.857043857043857,0.848842480421428,-0.000111851956540843,-0.00233129080387662,0.00567208562055233,-0.000309852154541046
"71",0.862571882964112,0.484959713742137,0.147389343939722,0.311246844911948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",0.912942630944308,0.505979485623539,0.200010758452117,0.381715456692036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.396737595170271,0.790783838741481,0.501917157322168,0.0479536833614111,0.805836181624707,0.766041162227603,0.470944309927361,0.37875985104204,0.356597696597697,0.371262261037472,0.056,0.781675533978449,0.784770240303003,0.782696855391065,0.777655871670702,0.793848365617433,0.777693704600484,-0.00401966230774686,-0.00504098372036244,0.0111515102263686,-0.00398182937796498
"74",0.916475411877036,0.34178770929575,0.535516233742237,0.208033040608279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.132814564341679,0.308992242626846,0.698136306926608,0.265648212325759,0.735604885013314,0.30528268702814,0.671553277282086,0.12274094586929,0.107603807603808,0.112622838011322,0.248,0.711534719024381,0.714936441443918,0.713793446844559,0.707243050789293,0.714535432395333,0.707157258064516,-0.00429166823508775,-0.00655039605526553,0.000741985550774205,-0.0043774609598648
"76",0.720971272559837,0.445471963100135,0.698084221407771,0.429095830235165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",0.87318210124271,0.242456061579287,0.113828737847507,0.365089094457217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",0.19988841178827,0.52272280510515,0.23862929455936,0.23292229936691,0.541320102336984,0.462822014051522,0.18581403417469,0.173974463674099,0.166911346911347,0.174566737590161,0.244,0.475628935056756,0.47638092487953,0.475566793167906,0.477014485211207,0.481763379304363,0.476992800763293,0.00138555015445085,0.0014476920433002,0.00619658613645657,0.0013638657065369
"79",0.0416030333074741,0.342574873194099,0.481940252147615,0.289110853685997,0.585685536141916,0.380685339419865,0.523406442251009,0.0835927351587129,0.0688964608964609,0.0721325579202916,0.273,0.629127041414761,0.633381084387243,0.632435637987724,0.623380745801654,0.632833008348827,0.623390822840616,-0.00574629561310758,-0.00905489218607003,0.0003973703611031,-0.00573621857414475
"80",0.510993848845828,0.699496273510158,0.258915511332452,0.0139122083852999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",0.557441249045078,0.68370584435761,0.708660858683288,0.261963494932279,0.795304741170916,0.697653375158352,0.708732983450966,0.576431138336614,0.552897936897937,0.57093977654391,0.274,0.798625482405576,0.805121421063988,0.800127155133389,0.802427057569725,0.811887957209789,0.802366733023667,0.00380157516414892,0.0022999024363366,0.0117608020764,0.00374125061809094
"82",0.951898556740489,0.774735942669213,0.349728479236364,0.187894761052448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.249175862632692,0.290611310116947,0.613695172965527,0.435909678256139,0.633611696229433,0.2856517296745,0.574644415251626,0.225025535240811,0.207372039372039,0.216733040757621,0.442,0.600520965557777,0.603544819271897,0.601922260849873,0.603350686842148,0.625407483092492,0.602985776610065,0.00282972128437131,0.00142842599227522,0.0234852222426198,0.00246481105228846
"84",0.518538321037777,0.729363576136529,0.7068075472489,0.0773240877338685,0.80992571448619,0.686167868968035,0.689793657388173,0.513614156840693,0.50369357969358,0.521373231701724,0.087,0.779834851180935,0.782086109058638,0.778086686077617,0.776938474902746,0.789351764424469,0.776913295816495,-0.00289637627818973,-0.00114821117487085,0.0112650783468524,-0.00292155536444061
"85",0.826349783577025,0.575391750410199,0.194515649415553,0.456883034377825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.830088202329353,0.571644546464086,0.785775547102094,0.320718434951268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",0.0755054189474322,0.622598429955542,0.23655051086098,0.0540358726424165,0.645946803507817,0.594648051192554,0.248632926119837,0.0261859376846388,0.0256499536499537,0.026859761173001,0.045,0.631435950970097,0.631534972036245,0.6313116526347,0.603071553228621,0.626015125072717,0.604188481675393,-0.028364397741476,-0.0282400994060783,-0.00529652756198296,-0.0272474692947047
"88",0.934513009004295,0.297932595014572,0.820281692221761,0.217421315752435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0.759735895246267,0.510417347215116,0.561242854967713,0.125460124495439,0.575238197539079,0.564836571428571,0.580525714285714,0.774831915105267,0.75438421038421,0.769606499489234,0.125,0.607412018387568,0.610793557251442,0.608270063743362,0.608978285714286,0.627337142857143,0.608978285714286,0.00156626732671827,0.000708221970923573,0.0190670791137806,0.00156626732671827
"90",0.848823627303354,0.184583578445017,0.135708942450583,0.410497910664417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",0.344435657809954,0.366923560015857,0.333879014477134,0.178940221809316,0.428597359814122,0.360098336870953,0.282960315967651,0.384291408953323,0.375668955668956,0.390867688358639,0.182,0.392870482793519,0.393981204960272,0.392032872403409,0.396974663478331,0.424393454955802,0.396746285499342,0.00410418068481166,0.0049417910749221,0.0323605825523934,0.00387580270582255
"92",0.601149619936477,0.163358420133591,0.827501981332898,0.326145125990734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.206655943812802,0.254373317211866,0.698782681301236,0.394565295940265,0.710660533815836,0.236356708637143,0.672586986265782,0.200054229648948,0.193504333504334,0.202290747799466,0.362,0.682746975941674,0.6835421924001,0.682481940782333,0.682857340792186,0.692980481130605,0.682987235663936,0.000110364850511857,0.000375400009852811,0.0104985403482722,0.000240259722262159
"94",0.672611847175285,0.168948243185878,0.85329940803349,0.198787176520564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
