"input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_logs","gini_probit","diff.logistic","diff.logistic2","diff.logs2","diff.probit"
0.816427669173572,0.19176250230521,0.146637166850269,0.273070827862248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.115682509706821,0.663260935805738,0.550764458626509,0.0547764108888805,0.788495258399188,0.633499483308186,0.509604063671957,0.104329880295945,0.104581634761816,0.109462908081763,0.0545,0.751266987777738,0.751197551238502,0.749855302210044,0.711185480232293,0.782295470092519,0.711127261436355,-0.0400815075454455,-0.0386698219777515,0.0324401678824748,-0.0401397263413839
0.29678274536971,0.517106018029153,0.35896954741329,0.369973915526643,0.564491687556125,0.508638204120519,0.351088569046768,0.295797318415104,0.296185777533858,0.308923240115428,0.378,0.554517891702552,0.554443526276788,0.552033846994497,0.551117661069429,0.555620544752378,0.551105071539155,-0.00340023063312245,-0.000916185925067037,0.00358669775788112,-0.00341282016339672
0.352995129295159,0.892565492913127,0.792248200625181,0.374393318616785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.955543027811218,0.207079587876797,0.457813832722604,0.0926692535844631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.957884924411774,0.275676301494241,0.391397029347718,0.29259323787177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.527761442635674,0.102811283245683,0.209814717248082,0.155968695844058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.328833954522852,0.838678287342191,0.809729866869748,0.438325294086244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.647305319658481,0.611224930919707,0.701906226947904,0.215160332436208,0.733007185871213,0.607787705693094,0.691913291143079,0.62327950496103,0.622519550517195,0.640418718559659,0.2169,0.729586791928898,0.729746728234818,0.726028306160393,0.720994435292488,0.730700749035689,0.720909539046945,-0.00859235663641011,-0.00503387086790497,0.00467244287529578,-0.0086772528819532
0.608404045735952,0.316685671545565,0.521212189644575,0.173676900067367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0139882871950977,0.275735685974359,0.327083281613886,0.0547542958054692,0.42134723413438,0.27573898079231,0.354035260770778,0.00673180029379963,0.0066885296828853,0.00700419758755191,0.0549,0.443240659540139,0.443249509479475,0.443184960645885,0.411184020965968,0.533849118037451,0.411066840971908,-0.0320566385741712,-0.0320009396799175,0.0906641573915656,-0.0321738185682312
0.755745603132527,0.367509915865958,0.43112954813987,0.337036616099067,0.436305701715992,0.375549987403078,0.431611615589576,0.726676103780226,0.726807585368076,0.742872685471142,0.3316,0.441631680096364,0.441617900473777,0.439974416141145,0.440012481420442,0.44167345240132,0.440010766939612,-0.00161919867592175,0.0000380652792975056,0.00169903626017542,-0.00162091315675172
