"input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_logs","gini_probit","diff.logistic","diff.logistic2","diff.logs2","diff.probit"
0.816427669173572,0.19176250230521,0.146637166850269,0.273070827862248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.115682509706821,0.663260935805738,0.550764458626509,0.0547764108888805,0.788495258399188,0.658536314366772,0.548887936661951,0.0870159926556024,0.106956360886036,0.111945902757137,0.05493,0.792630085714441,0.786928418990014,0.785521481607988,0.708115393145905,0.786523643616415,0.701074098154461,-0.0845146925685361,-0.0774060884620831,0.00100216200842662,-0.0915559875599801
0.29678274536971,0.517106018029153,0.35896954741329,0.369973915526643,0.564491687556125,0.519753865913513,0.358008195374922,0.210004185332623,0.283450662386329,0.295740338813697,0.36968,0.584527109378354,0.568858405530596,0.566428192944266,0.503872293313284,0.566445446010818,0.500635743281601,-0.0806548160650702,-0.0625558996309816,0.0000172530665527582,-0.0838913660967533
0.352995129295159,0.892565492913127,0.792248200625181,0.374393318616785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.955543027811218,0.207079587876797,0.457813832722604,0.0926692535844631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.957884924411774,0.275676301494241,0.391397029347718,0.29259323787177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.527761442635674,0.102811283245683,0.209814717248082,0.155968695844058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.328833954522852,0.838678287342191,0.809729866869748,0.438325294086244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.647305319658481,0.611224930919707,0.701906226947904,0.215160332436208,0.733007185871213,0.613837710114666,0.70464030246066,0.422127014538478,0.630752053722915,0.648579874556095,0.21647,0.789835188908695,0.739413088706454,0.735751063491537,0.718196293149695,0.735637843228996,0.718686776243168,-0.071638895759,-0.0175547703418426,-0.000113220262541125,-0.0711484126655271
0.608404045735952,0.316685671545565,0.521212189644575,0.173676900067367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0139882871950977,0.275735685974359,0.327083281613886,0.0547542958054692,0.42134723413438,0.269392097396688,0.322825410882596,0.0138823405717518,0.0134952796380055,0.0141321061864183,0.05535,0.414308592684383,0.414383668481997,0.414260169878969,0.379441220612386,0.41412466373292,0.378725779960564,-0.0348673720719967,-0.0348189492665825,-0.000135506146048847,-0.0355828127238185
0.755745603132527,0.367509915865958,0.43112954813987,0.337036616099067,0.436305701715992,0.369476992064283,0.428305662894418,0.474768176081551,0.737309358809175,0.753072061185737,0.33487,0.470114218200796,0.436236641714883,0.434752579524388,0.429036322787393,0.434616481616339,0.429429087937264,-0.041077895413403,-0.0057162567369955,-0.00013609790804936,-0.0406851302635314
0.355712165683508,0.670857928879559,0.618837904185057,0.366350839918014,0.800109155621416,0.672255814635609,0.618872925865358,0.251837402538651,0.34479831154726,0.359113724167454,0.36788,0.838031375566442,0.804807745367321,0.800048004822815,0.744580676586561,0.799930731135478,0.741956257990606,-0.0934506989798807,-0.0554673282362537,-0.000117273687336716,-0.0960751175758354
0.100337206847034,0.802145806699991,0.614769130758941,0.0346374999755062,0.901726014547101,0.799229854556226,0.609760607049277,0.0759166568889089,0.0966355722613955,0.101153359855234,0.03445,0.90403931296668,0.898978363047486,0.897884967139505,0.809688163622875,0.89928516643657,0.799629407245049,-0.0943511493438056,-0.0881968035166298,0.00140019929706536,-0.104409905721631
0.55122925439151,0.383589089103043,0.552754587307572,0.408402464983519,0.562624583718503,0.386320542759679,0.552848181182359,0.368387115151855,0.533498908000894,0.551441382137745,0.41058,0.591418389026877,0.565462413910245,0.563320681952473,0.554786825488661,0.563267880597688,0.554966801805389,-0.0366315635382157,-0.00853385646381222,-0.000052801354785581,-0.0364515872214874
0.419976235509384,0.835224670358002,0.694138677977026,0.412886989398394,0.941336955138615,0.838832337138537,0.692784251212226,0.290310995559844,0.403785567483335,0.419700171163344,0.41032,0.997751477905644,0.949432405450271,0.943312718051313,0.895134518865184,0.94238026951722,0.890923812397703,-0.102616959040459,-0.0481781991861288,-0.000932448534093355,-0.106827665507941
0.415089976661839,0.536258084699512,0.824459137581289,0.397586289760657,0.862918085237234,0.53991027615097,0.826920520437526,0.290432348210849,0.404548581393315,0.420481372486294,0.39636,0.903625908270019,0.869019027969148,0.864885370359004,0.849028137363372,0.86481005126908,0.849276177612269,-0.0545977709066465,-0.0158572329956319,-0.0000753190899243084,-0.0543497306577496
0.924076850877609,0.783614462614059,0.670787567272782,0.451634804408532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.665345077975653,0.72032199818641,0.422624821215868,0.324256222529802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.751105782631785,0.514308079145849,0.444642347097397,0.133356904378161,0.521536721563373,0.512313992326102,0.444901422668224,0.472416962371358,0.732818365780642,0.748713154606173,0.13257,0.560435916969023,0.52202380490251,0.520272878633944,0.483823349763594,0.520285114938685,0.48042382163844,-0.0766125672054294,-0.0364495288703499,0.0000122363047412311,-0.0800120953305832
0.370141448106151,0.360450326092541,0.453404370695353,0.13210749240825,0.497702691815626,0.365285637657086,0.45107065395769,0.261548216251039,0.357057084680886,0.371734959130539,0.13156,0.517512982547094,0.50032274412818,0.497871750666488,0.475914923071293,0.497324058310475,0.475843321677831,-0.041598059475801,-0.0219568275951949,-0.000547692356013485,-0.0416696608692628
0.72106667148415,0.655720133706927,0.519608442299068,0.124332266307902,0.65859810737644,0.661775105475164,0.524701646775533,0.459922231853301,0.705570486295881,0.722178790379668,0.12433,0.703453887489333,0.666019427474867,0.664612195428365,0.602355466232233,0.664549813923732,0.593614458871897,-0.1010984212571,-0.0622567291961316,-0.0000623815046330023,-0.109839428617436
0.677007312839851,0.177446419745684,0.768670300394297,0.212357605216093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.292368290000595,0.350323028676212,0.752064598537982,0.14159028316848,0.763128300459216,0.341211546960038,0.748481290312494,0.206115572248263,0.278762977473324,0.290884485663548,0.13964,0.770427551074562,0.75983605366864,0.758376213705241,0.751597304221469,0.758338518477253,0.752371556601535,-0.0188302468530932,-0.0067789094837718,-0.0000376952279872445,-0.0180559944730265
0.571984048567247,0.871379425935447,0.41578286215663,0.424386873501353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0637807398475707,0.487459622323513,0.437683663517237,0.296814499881584,0.643847518614868,0.486902689754338,0.437273335765926,0.04903284255185,0.0614362909596356,0.0643248384526089,0.29562,0.647832621383232,0.643838032354873,0.642918521453626,0.579097829724197,0.643385678461305,0.57718645641665,-0.0687347916590353,-0.0638206917294288,0.00046715700767952,-0.0706461649665824
0.755015705034602,0.441810340620577,0.230411205813289,0.373286570634227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.121721495760139,0.538036665320396,0.450684718228877,0.127956888251938,0.659049588558373,0.538144487713059,0.462161764598072,0.0920124443691106,0.117649007308325,0.123123848846268,0.12753,0.674185130452082,0.666822927036826,0.665282800045226,0.593546798478531,0.662724672622229,0.588787690319953,-0.0806383319735509,-0.0717360015666948,-0.0025581274229971,-0.0853974401321294
0.166808224758133,0.802713377587497,0.376904021948576,0.116936186840758,0.833521516475284,0.800223698295766,0.376391536775154,0.128361051713127,0.163953108959355,0.171480492782719,0.1174,0.839154765140948,0.831776954193898,0.830309734488393,0.726067088835796,0.830870455534233,0.705098458519065,-0.113087676305152,-0.104242645652597,0.000560721045840706,-0.134056306621883
0.00634088464546949,0.777099069394171,0.480141966976225,0.169794384196866,0.906496519644904,0.780053706370414,0.482959594616775,-0.000532288633670917,0.00704611856117661,0.00737866136391136,0.16942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.74131223136792,0.224974158033729,0.341483225300908,0.370921676864382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0547687740647234,0.246188754960895,0.855198537930846,0.221183825887274,0.880243412711069,0.24754214540004,0.852027852744388,0.0407753569817443,0.0520551897184415,0.0545053180269007,0.22099,0.880476054796705,0.878082822934706,0.877576825401805,0.866803531330835,0.878015652479059,0.866935369548241,-0.0136725234658706,-0.0107732940709704,0.0004388270772544,-0.0135406852484643
0.941567846748512,0.569280702993274,0.144216980040073,0.132224837406538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45933034441201,0.868497430719435,0.711424084566534,0.0113816375657916,0.894700269573176,0.866689679311328,0.703626193314156,0.317940583463468,0.445566826996297,0.462375336151974,0.01113,0.91230607022779,0.893483442794335,0.891196763926795,0.839543208452757,0.891623509099221,0.835115981939181,-0.0727628617750333,-0.0516535554740387,0.000426745172426024,-0.0771900882886092
0.884080693849828,0.445439672656357,0.152086794003844,0.305912587856874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.595823150721844,0.269855224899948,0.725529326684773,0.190584431805182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0586095409258269,0.300278460234404,0.110227622836828,0.327591635601129,0.314705442778122,0.300259020094561,0.105004965364146,0.0435075549140614,0.0543463068332866,0.0569036393277336,0.32498,0.314447221589082,0.313500523688018,0.313281937171548,0.264768560163321,0.312616161541549,0.263170676239325,-0.0496786614257612,-0.0485133770082264,-0.00066577562999881,-0.0512765453497572
