"input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_logs","gini_probit","diff.logistic","diff.logistic2","diff.logs2","diff.probit"
0.816427669173572,0.19176250230521,0.146637166850269,0.273070827862248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.115682509706821,0.663260935805738,0.550764458626509,0.0547764108888805,0.788495258399188,0.658536314366772,0.548887936661951,0.112130395160771,0.106956360886036,0.111945902757137,0.05493,0.785469599400057,0.786928418990014,0.785521481607988,0.786954987047089,0.786523643616415,0.786955549529926,0.00148538764703243,0.00143350543910126,0.00100216200842662,0.00148595012986918
0.29678274536971,0.517106018029153,0.35896954741329,0.369973915526643,0.564491687556125,0.519753865913513,0.358008195374922,0.296883991170138,0.283450662386329,0.295740338813697,0.36968,0.566204765557008,0.568858405530596,0.566428192944266,0.566487726242671,0.566445446010818,0.566487539131616,0.000282960685662914,0.0000595332984052455,0.0000172530665527582,0.000282773574608264
0.352995129295159,0.892565492913127,0.792248200625181,0.374393318616785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.955543027811218,0.207079587876797,0.457813832722604,0.0926692535844631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.957884924411774,0.275676301494241,0.391397029347718,0.29259323787177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.527761442635674,0.102811283245683,0.209814717248082,0.155968695844058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.328833954522852,0.838678287342191,0.809729866869748,0.438325294086244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.647305319658481,0.611224930919707,0.701906226947904,0.215160332436208,0.733007185871213,0.613837710114666,0.70464030246066,0.648120161781238,0.630752053722915,0.648579874556095,0.21647,0.735844120399124,0.739413088706454,0.735751063491537,0.735697411391093,0.735637843228996,0.735697942017871,-0.000146709008031598,-0.0000536521004446122,-0.000113220262541125,-0.000146178381253748
0.608404045735952,0.316685671545565,0.521212189644575,0.173676900067367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
