"","input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_probit","diff.logistic","diff.probit"
"1",0.0821852854010649,0.322497210837901,0.484371822327375,0.46122572718421,0.568689051148657,0.327697438405779,0.496396034480219,0.0626233100661428,0.0638279714182797,0.0668280535593752,0.4717,0.586928240288654,0.586602798448125,0.585795330631901,0.586700851379445,0.586702215750289,-0.000227388909208814,-0.000226024538364955
"2",0.404706714211497,0.725401833467186,0.37790880613029,0.381057047634386,0.734128259660937,0.733613992451563,0.373849065488303,0.398540783547974,0.382613145094131,0.3979968015154,0.3793,0.741774623184045,0.743738738272749,0.741838605696268,0.741810431407419,0.741806948441184,0.0000358082233742341,0.000032325257139032
"3",0.510132144209929,0.169219448044896,0.750725736655295,0.219840332744643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.392913526128978,0.704466499760747,0.684773541614413,0.244746868156362,0.840273930628029,0.701169768242195,0.674765498460769,0.390552540057551,0.373251927576519,0.388385077711082,0.2488,0.833437583250344,0.838987097470146,0.834126807010745,0.835033506946228,0.835033292926388,0.00159592369588357,0.00159570967604306
"5",0.220495481165126,0.361188611760736,0.89802099969238,0.140985063416883,0.910589354324887,0.352006349526035,0.902007042758843,0.216613788560354,0.206408816112088,0.215730268334398,0.1441,0.913640300179593,0.915044368635652,0.913758950258306,0.912872879183954,0.912886500600518,-0.000767420995638535,-0.00075379957907451
"6",0.289426146412734,0.314400719292462,0.118531153537333,0.204509353728499,0.315746675818747,0.297945826755993,0.135884549615156,0.289908594985335,0.287179212891792,0.299601378395074,0.2042,0.302469973549563,0.302609960580363,0.301988471375291,0.301924599741198,0.301922138238485,-0.000545373808364946,-0.000547835311077938
"7",0.578225236802828,0.308005289547145,0.602711297944188,0.0441208462254144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.486002375842072,0.319088505767286,0.759500431828201,0.41102012321353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.913769132802263,0.343811691179872,0.218574296683073,0.119587467997335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.276996897503268,0.779452149011195,0.235673068463802,0.013025392331183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
