"","input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_bad_rate","gini_model","gini_logistic","gini_probit","diff.logistic","diff.probit"
"1",0.90966749653453,0.54205420371145,0.331235125288367,0.38168806063477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.563234113922808,0.245792537555099,0.188299074210227,0.0164905735640787,0.252759618096006,0.20748987854251,0.371963562753036,0.54489946608645,0.012,NA,NA,NA,NA,NA
"3",0.765128399692476,0.287199604697525,0.119704389199615,0.233115439328831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.364222901829053,0.304074188321829,0.123913763090968,0.0654096077661961,0.304360689387875,0.20748987854251,0.371963562753036,0.54489946608645,0.012,NA,NA,NA,NA,NA
"5",0.742610687452834,0.354397949017584,0.635967508330941,0.411531484604348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.0933168467204086,0.779053456149995,0.856146043539047,0.499211949759629,NA,0.20748987854251,0.371963562753036,0.54489946608645,0.012,NA,NA,NA,NA,NA
"7",0.490209027591627,0.188861036114395,0.563038659282029,0.144921513239387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.769152545223478,0.351785948313773,0.166103203222156,0.432791624451056,NA,0.20748987854251,0.371963562753036,0.54489946608645,0.012,NA,NA,NA,NA,NA
"9",0.604124911834952,0.5877227563411,0.302713810093701,0.199353032372892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.624689318456221,0.680515098571777,0.117330402880907,0.331916020065546,NA,0.20748987854251,0.371963562753036,0.54489946608645,0.012,NA,NA,NA,NA,NA
"11",0.298734123988543,0.239669161476195,0.830838512443006,0.10734115408035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.198747597173788,0.552313530258834,0.500241769850254,0.258247605657671,0.687725189996125,0.20748987854251,0.371963562753036,0.54489946608645,0.012,NA,NA,NA,NA,NA
"13",0.228853906667791,0.320885309763253,0.384719819016755,0.328343967820983,0.455757264118422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.266820592267904,0.838212805427611,0.166034565120935,0.247822729274631,NA,0.20748987854251,0.371963562753036,0.54489946608645,0.012,NA,NA,NA,NA,NA
"15",0.580342136844993,0.63474054262042,0.532538975588977,0.0415625268197618,0.659331815978219,NA,NA,NA,NA,NA,NA,NA,NA,NA
