"","input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_probit","diff.logistic","diff.probit"
"1",0.0821852854010649,0.322497210837901,0.484371822327375,0.46122572718421,0.568689051148657,0.327422644662429,0.486888072492082,0.0884590480200123,0.0840394161961239,0.0879774732439433,0.46218,0.571912383147171,0.573049499905873,0.572035863908659,0.571688985248415,0.571688384209625,-0.000223397898756472,-0.000223998937545655
"2",0.404706714211497,0.725401833467186,0.37790880613029,0.381057047634386,0.734128259660937,0.729520540730004,0.380930568089556,0.409321664508134,0.394606281224141,0.410296870294848,0.38135,0.737940722772928,0.739772309990857,0.737824957720528,0.73785692868997,0.737856803224868,-0.0000837940829574446,-0.000083919548059308
"3",0.510132144209929,0.169219448044896,0.750725736655295,0.219840332744643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.392913526128978,0.704466499760747,0.684773541614413,0.244746868156362,0.840273930628029,0.705547485542711,0.686012610058057,0.395665363428051,0.382269214238695,0.397643834852094,0.24514,0.840861042503903,0.845164620666944,0.840230973387693,0.840545129625243,0.84054491454403,-0.000315912878660507,-0.000316127959873791
"5",0.220495481165126,0.361188611760736,0.89802099969238,0.140985063416883,0.910589354324887,0.365686371939304,0.896172441180744,0.216644655749467,0.209049970409833,0.218479734465883,0.14215,0.910215312814836,0.911340510601861,0.90994936965313,0.909789433214608,0.909788678766094,-0.000425879600228329,-0.000426634048742658
"6",0.289426146412734,0.314400719292462,0.118531153537333,0.204509353728499,0.315746675818747,0.316524541971188,0.116752667386501,0.289635241440205,0.276693487053573,0.288740194035729,0.20408,0.317635912726407,0.318011453605753,0.317660214269829,0.31777890078483,0.31777805119516,0.000142988058422944,0.000142138468753661
"7",0.578225236802828,0.308005289547145,0.602711297944188,0.0441208462254144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.486002375842072,0.319088505767286,0.759500431828201,0.41102012321353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.913769132802263,0.343811691179872,0.218574296683073,0.119587467997335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.276996897503268,0.779452149011195,0.235673068463802,0.013025392331183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",0.763989804123994,0.581190870329738,0.271820669807494,0.225911082178354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.848281854148954,0.252930424548686,0.755566446110606,0.0322582910233177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.75052689445205,0.369924096763134,0.56283226236701,0.325754121951759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.841799007032532,0.628243719600141,0.869178061373532,0.122480799702462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.405203689697664,0.23639261610806,0.450788046419621,0.110238911220804,0.454335106060232,0.233039661051709,0.451904743496038,0.404797608727981,0.38904447922038,0.404594711024645,0.11176,0.454979692312673,0.455879902721693,0.454990627537254,0.454935142426699,0.454935488957404,-0.0000445498859737992,-0.0000442033552683352
"16",0.0544668160029687,0.651402858830988,0.624202134087682,0.345559050543234,0.910161224799054,0.646026555124547,0.623792640152449,0.0531076763902916,0.0507829220043743,0.053173485249212,0.34777,0.906595300655705,0.907759395336831,0.906562413870109,0.907888767144042,0.907888639292753,0.00129346648833661,0.00129333863704728
"17",0.572341724114958,0.656649714708328,0.243875022791326,0.0454994496470317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",0.737601342662238,0.508447933755815,0.54030199572444,0.434150764399674,0.566687387633038,0.511079922090822,0.54414764901014,0.738018409006597,0.721192337957399,0.737409893183376,0.43226,0.570275158663765,0.573101085860565,0.570377289082129,0.570157069104779,0.570156590724185,-0.000118089558985623,-0.000118567939580316
"19",0.877450401303358,0.132444967329502,0.231340514495969,0.0296305926796049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.0304809020692483,0.589427107200027,0.629950585402548,0.4737344130571,0.887548222928079,0.589673421652583,0.629983029408005,0.0318275631937227,0.0308322531988672,0.0322860576062603,0.47386,0.887077127521918,0.887589746079509,0.886841295261334,0.887117268298325,0.887117363759239,0.0000401407764072381,0.0000402362373208565
"21",0.618636379404925,0.347531101666391,0.852188937366009,0.377150407037698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.597502466279548,0.494900282286108,0.684181166626513,0.349037763408851,0.695384519481574,0.494827683558759,0.685948344406635,0.59999661565185,0.581244533194652,0.599325092252647,0.35035,0.69656273062553,0.699230998473815,0.696654392299181,0.696556942194703,0.696557507208957,-0.00000578843082710279,-0.00000522341657327452
"23",0.0764798283926211,0.722430875897408,0.480626014433801,0.406803338206373,0.865066861750589,0.721609006115719,0.480162964531721,0.0758571047167862,0.0707071040675667,0.0740273927118069,0.40805,0.864394167234232,0.866625077550098,0.865184291123458,0.865679186604403,0.865678740311117,0.00128501937017167,0.00128457307688534
"24",0.409697209212463,0.652033798396587,0.792858479917049,0.43090808684472,0.891355695159941,0.652013133312095,0.792433305598245,0.41242448620251,0.395101107296562,0.410804015918654,0.43141,0.890074304153926,0.896271483396205,0.890647083535285,0.890228823313756,0.890228729549262,0.000154519159829558,0.000154425395336277
"25",0.339278310004156,0.653562190756202,0.464419279620051,0.189135895438958,0.703536053082849,0.644806573813574,0.460656572865333,0.338215248576796,0.324334626121005,0.338012273479245,0.18905,0.695314188262691,0.69841019086466,0.695358926092395,0.696307210293177,0.696308050420488,0.000993022030485902,0.000993862157797176
"26",0.2001966003282,0.734060183912516,0.865871769934893,0.3483375525265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",0.831823597722687,0.604017464257777,0.200277396664023,0.492938410998322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.263418009658344,0.862207200005651,0.638607801124454,0.403047872032039,0.995837467763927,0.861147404100483,0.637015199746644,0.257608437807085,0.247010259154889,0.257948001404419,0.40152,0.996536220393548,NA,0.996382330063217,0.995826764257591,0.995826765089878,-0.00070945613595752,-0.000709455303670392
"29",0.822862982559018,0.470972964353859,0.847194628231227,0.429925349052064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",0.380832270055544,0.706669052131474,0.847132494859397,0.291599587998353,0.960702356543615,0.709711745512794,0.847971674136662,0.387232999850256,0.372869713039047,0.387992435272776,0.29294,0.960723359542493,0.966131878471606,0.960440406160808,0.960895287486733,0.960895228585432,0.000171927944239592,0.000171869042939088
"31",0.812506442475133,0.30455415379256,0.778058343753219,0.195227895176504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",0.304639100823551,0.54998730160296,0.788773670233786,0.416213395071682,0.872381513180658,0.545661034963876,0.788413770379595,0.299093652505921,0.287425205103831,0.299856071620664,0.4184,0.871941695607477,0.875961850291084,0.871682058115425,0.871566694928739,0.871566256861141,-0.000375000678737969,-0.000375438746335499
"33",0.435599846660625,0.198281466402113,0.225216993875802,0.166147262353916,0.251237686563672,0.200336494658882,0.225450535684139,0.435153225664151,0.417991519859307,0.434233620116946,0.16477,0.252441049919865,0.25391886767584,0.252519488459644,0.252874324154629,0.252872555527236,0.00043327423476347,0.000431505607370708
"34",0.856752527374774,0.633101912029087,0.185137685760856,0.0853775090887211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",0.109545337033924,0.860905756801367,0.655422156490385,0.215504520868417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
