"";"Var1";"Var2";"res"
"131";0,32;0,01;0,670783680335965
"132";0,33;0,01;0,675082526188074
"133";0,34;0,01;0,679483808694147
"134";0,35;0,01;0,683985690722695
"135";0,36;0,01;0,688585202230424
"136";0,37;0,01;0,693278174948371
"137";0,38;0,01;0,698068631626388
"138";0,39;0,01;0,702947518707847
"139";0,4;0,01;0,707914408886992
"140";0,41;0,01;0,712967750302867
"141";0,42;0,01;0,718104826228835
"142";0,43;0,01;0,723322637629499
"143";0,44;0,01;0,728620839115114
"144";0,45;0,01;0,733993179569205
"145";0,46;0,01;0,739468090130663
"146";0,47;0,01;0,744965256982071
"147";0,48;0,01;0,750556399157385
"148";0,49;0,01;0,756215309995107
"149";0,5;0,01;0,761939770390583
"150";0,51;0,01;0,767727566788235
"151";0,52;0,01;0,773576507351378
"152";0,53;0,01;0,779484409229509
"153";0,54;0,01;0,785449101914045
"154";0,55;0,01;0,791468304502654
"155";0,56;0,01;0,797542648211624
"156";0,57;0,01;0,803662355687581
"157";0,58;0,01;0,809832678859986
"158";0,59;0,01;0,816048975879748
"159";0,6;0,01;0,822309267250606
"160";0,61;0,01;0,828611337001821
"161";0,62;0,01;0,834953039000344
"162";0,63;0,01;0,841332223183551
"163";0,64;0,01;0,847746778512029
"164";0,65;0,01;0,85419441296448
"165";0,66;0,01;0,860672990749506
"166";0,67;0,01;0,867180075792552
"167";0,68;0,01;0,873713925602031
"168";0,69;0,01;0,880271948950737
"169";0,7;0,01;0,88685173076868
"170";0,71;0,01;0,893450996714204
"171";0,72;0,01;0,900067318318202
"172";0,73;0,01;0,906698221884018
"173";0,74;0,01;0,913325147247904
"174";0,75;0,01;0,919993144296892
"175";0,76;0,01;0,926652226027399
"176";0,77;0,01;0,933314901020191
"177";0,78;0,01;0,939978336264581
"178";0,79;0,01;0,946639679402184
"179";0,8;0,01;0,953295518594652
"180";0,81;0,01;0,959942372151445
"181";0,82;0,01;0,96657699018641
"182";0,83;0,01;0,973194907755389
"183";0,84;0,01;0,979792675761077
"184";0,85;0,01;0,986365744981331
"185";0,86;0,01;0,992909437840065
"186";0,87;0,01;0,999418896675323
"187";0,88;0,01;NA
"188";0,89;0,01;NA
"189";0,9;0,01;NA
"190";0,91;0,01;NA
"191";0,92;0,01;NA
"192";0,93;0,01;NA
"193";0,94;0,01;NA
"194";0,95;0,01;NA
"195";0,96;0,01;NA
"196";0,97;0,01;NA
"197";0,98;0,01;NA
"198";0,99;0,01;NA
"199";0,01;0,02;NA
"200";0,02;0,02;0,600046122808698
"201";0,03;0,02;0,600241423507497
"202";0,04;0,02;0,600589599151657
"203";0,05;0,02;0,601090320666988
"204";0,06;0,02;0,601743242187026
"205";0,07;0,02;0,602547820924325
"206";0,08;0,02;0,603503409922118
"207";0,09;0,02;0,604609240156932
"208";0,1;0,02;0,605864431387599
"209";0,11;0,02;0,607267983705767
"210";0,12;0,02;0,608818868470222
"211";0,13;0,02;0,610515629675658
"212";0,14;0,02;0,612357195295895
"213";0,15;0,02;0,614340386311061
"214";0,16;0,02;0,616468708493427
"215";0,17;0,02;0,61873555801582
"216";0,18;0,02;0,62114091868019
"217";0,19;0,02;0,623683028931868
"218";0,2;0,02;0,626360053574438
"219";0,21;0,02;0,629170564096783
"220";0,22;0,02;0,632111329829265
"221";0,23;0,02;0,635181368377929
"222";0,24;0,02;0,638378220045384
"223";0,25;0,02;0,641700065737962
"224";0,26;0,02;0,64514455449458
"225";0,27;0,02;0,648706949445305
"226";0,28;0,02;0,652392578020304
"227";0,29;0,02;0,656191608115301
"228";0,3;0,02;0,66010426627203
"229";0,31;0,02;0,664128233159336
"230";0,32;0,02;0,668261175733072
"231";0,33;0,02;0,672500747948612
"232";0,34;0,02;0,676844329653307
"233";0,35;0,02;0,681290226752582
"234";0,36;0,02;0,685835724643621
"235";0,37;0,02;0,690476210233136
"236";0,38;0,02;0,695215839272462
"237";0,39;0,02;0,700045626239322
"238";0,4;0,02;0,704965125191916
"239";0,41;0,02;0,7099727964486
"240";0,42;0,02;0,715065865617774
"241";0,43;0,02;0,720241401287146
"242";0,44;0,02;0,725499016914842
"243";0,45;0,02;0,730832496742923
"244";0,46;0,02;0,736246231674864
"245";0,47;0,02;0,741731882067512
"246";0,48;0,02;0,747289230602719
"247";0,49;0,02;0,752916040540224
"248";0,5;0,02;0,758610089165727
"249";0,51;0,02;0,764369171012182
"250";0,52;0,02;0,770191086076096
"251";0,53;0,02;0,77607365637175
"252";0,54;0,02;0,782014713194043
"253";0,55;0,02;0,788012099349659
"254";0,56;0,02;0,794063548999927
"255";0,57;0,02;0,800167162281257
"256";0,58;0,02;0,806320797937091
"257";0,59;0,02;0,812522018661828
"258";0,6;0,02;0,818768977909294
"259";0,61;0,02;0,825059466830417
"260";0,62;0,02;0,831391357300728
"261";0,63;0,02;0,83776269146595
"262";0,64;0,02;0,844170856672002
"263";0,65;0,02;0,85061410715436
"264";0,66;0,02;0,857090159288987
"265";0,67;0,02;0,863863392959079
"266";0,68;0,02;0,87013174165208
"267";0,69;0,02;0,876693007034585
"268";0,7;0,02;0,88327803506389
"269";0,71;0,02;0,889884580838225
"270";0,72;0,02;0,896510282248802
"271";0,73;0,02;0,903152701804933
"272";0,74;0,02;0,909793344081358
"273";0,75;0,02;0,916477621885356
"274";0,76;0,02;0,92315464301175
"275";0,77;0,02;0,929838321758532
"276";0,78;0,02;0,936491642462083
"277";0,79;0,02;0,943212368286096
"278";0,8;0,02;0,949896791262016
"279";0,81;0,02;0,956575108433459
"280";0,82;0,02;0,963244278500904
"281";0,83;0,02;0,969899727929205
"282";0,84;0,02;0,976538302824946
"283";0,85;0,02;0,983155612881078
"284";0,86;0,02;0,989747171330251
"285";0,87;0,02;0,99631397213384
"286";0,88;0,02;NA
"287";0,89;0,02;NA
"288";0,9;0,02;NA
"289";0,91;0,02;NA
"290";0,92;0,02;NA
"291";0,93;0,02;NA
"292";0,94;0,02;NA
"293";0,95;0,02;NA
"294";0,96;0,02;NA
"295";0,97;0,02;NA
"296";0,98;0,02;NA
"297";0,99;0,02;NA
"298";0,01;0,03;NA
"299";0,02;0,03;0,60000207373491
"300";0,03;0,03;0,600103833794551
"301";0,04;0,03;0,600358663114642
"302";0,05;0,03;0,600766329321413
"303";0,06;0,03;0,601326558472842
"304";0,07;0,03;0,602038894528507
"305";0,08;0,03;0,602902771886002
"306";0,09;0,03;0,603917501370996
"307";0,1;0,03;0,605082280195325
"308";0,11;0,03;0,606396184234451
"309";0,12;0,03;0,60785825376109
"310";0,13;0,03;0,609467116577895
"311";0,14;0,03;0,611221755318092
"312";0,15;0,03;0,613119130351646
"313";0,16;0,03;0,615162601311991
"314";0,17;0,03;0,61734583117372
"315";0,18;0,03;0,619668790394112
"316";0,19;0,03;0,622129770006462
"317";0,2;0,03;0,624726984118991
"318";0,21;0,03;0,627459037383119
"319";0,22;0,03;0,630322776276569
"320";0,23;0,03;0,63331722720492
"321";0,24;0,03;0,636439980544618
"322";0,25;0,03;0,639689241213531
"323";0,26;0,03;0,643062750244652
"324";0,27;0,03;0,646555672539137
"325";0,28;0,03;0,650173387531631
"326";0,29;0,03;0,653906179801388
"327";0,3;0,03;0,657754230050149
"328";0,31;0,03;0,661715247612624
"329";0,32;0,03;0,665786910006246
"330";0,33;0,03;0,669966882878589
"331";0,34;0,03;0,674252820337014
"332";0,35;0,03;0,678642199702599
"333";0,36;0,03;0,683133072073966
"334";0,37;0,03;0,68772094437546
"335";0,38;0,03;0,692409461862857
"336";0,39;0,03;0,697189876200574
"337";0,4;0,03;0,702061720395021
"338";0,41;0,03;0,707023446737365
"339";0,42;0,03;0,712072284159996
"340";0,43;0,03;0,717205303004676
"341";0,44;0,03;0,722422103478574
"342";0,45;0,03;0,727716492220907
"343";0,46;0,03;0,7330928123721
"344";0,47;0,03;0,738542763577354
"345";0,48;0,03;0,744066111840837
"346";0,49;0,03;0,7496606184584
"347";0,5;0,03;0,755324058696917
"348";0,51;0,03;0,761054225891514
"349";0,52;0,03;0,76684891963957
"350";0,53;0,03;0,772705961666483
"351";0,54;0,03;0,778623185105611
"352";0,55;0,03;0,784598434857385
"353";0,56;0,03;0,790629445481413
"354";0,57;0,03;0,796720788868786
"355";0,58;0,03;0,802850946998058
"356";0,59;0,03;0,809036868466428
"357";0,6;0,03;0,815289782163288
"358";0,61;0,03;0,82154891857735
"359";0,62;0,03;0,827870736878549
"360";0,63;0,03;0,83423359413003
"361";0,64;0,03;0,840635415942281
"362";0,65;0,03;0,847073976109722
"363";0,66;0,03;0,853547161503166
"364";0,67;0,03;0,860052816971453
"365";0,68;0,03;0,866588640937184
"366";0,69;0,03;0,873152498656716
"367";0,7;0,03;0,879742542638136
"368";0,71;0,03;0,886355888747849
"369";0,72;0,03;0,892990439041896
"370";0,73;0,03;0,899643816433652
"371";0,74;0,03;0,906297554244744
"372";0,75;0,03;0,912997218197033
"373";0,76;0,03;0,919691877535143
"374";0,77;0,03;0,926395591663652
"375";0,78;0,03;0,933104903697501
"376";0,79;0,03;0,939817133477722
"377";0,8;0,03;0,946529220040358
"378";0,81;0,03;0,953238041671847
"379";0,82;0,03;0,959940255975197
"380";0,83;0,03;0,966632463982319
"381";0,84;0,03;0,973311047689644
"382";0,85;0,03;0,979970442594149
"383";0,86;0,03;0,986608343349957
"384";0,87;0,03;0,993219454950888
"385";0,88;0,03;0,999798260115
"386";0,89;0,03;NA
"387";0,9;0,03;NA
"388";0,91;0,03;NA
"389";0,92;0,03;NA
"390";0,93;0,03;NA
"391";0,94;0,03;NA
"392";0,95;0,03;NA
"393";0,96;0,03;NA
"394";0,97;0,03;NA
"395";0,98;0,03;NA
"396";0,99;0,03;NA
"397";0,01;0,04;NA
"398";0,02;0,04;NA
"399";0,03;0,04;0,600023414732985
"400";0,04;0,04;0,600184747060702
"401";0,05;0,04;0,600499184920816
"402";0,06;0,04;0,600966526831608
"403";0,07;0,04;0,601586404187716
"404";0,08;0,04;0,602358333540502
"405";0,09;0,04;0,6032817064756
"406";0,1;0,04;0,604355798669742
"407";0,11;0,04;0,60557976288844
"408";0,12;0,04;0,606952709491349
"409";0,13;0,04;0,608473351396144
"410";0,14;0,04;0,610140727168481
"411";0,15;0,04;0,611951938242692
"412";0,16;0,04;0,613910198655708
"413";0,17;0,04;0,616009440475703
"414";0,18;0,04;0,618249621971271
"415";0,19;0,04;0,620629088207405
"416";0,2;0,04;0,623146104030252
"417";0,21;0,04;0,625799308600943
"418";0,22;0,04;0,628585627098579
"419";0,23;0,04;0,631504171267816
"420";0,24;0,04;0,63455235687412
"421";0,25;0,04;0,637728640060412
"422";0,26;0,04;0,6410306632766
"423";0,27;0,04;0,644453844070737
"424";0,28;0,04;0,648003266504753
"425";0,29;0,04;0,651669440194997
"426";0,3;0,04;0,65545252094441
"427";0,31;0,04;0,659350224969062
"428";0,32;0,04;0,663360254453485
"429";0,33;0,04;0,667480283957183
"430";0,34;0,04;0,671707977708693
"431";0,35;0,04;0,676040989827344
"432";0,36;0,04;0,680476828284166
"433";0,37;0,04;0,685011663916847
"434";0,38;0,04;0,689648772343795
"435";0,39;0,04;0,694379531240249
"436";0,4;0,04;0,699203445798136
"437";0,41;0,04;0,704118962252108
"438";0,42;0,04;0,709123311507765
"439";0,43;0,04;0,714213570100893
"440";0,44;0,04;0,719389316910308
"441";0,45;0,04;0,724644386486329
"442";0,46;0,04;0,729983076844655
"443";0,47;0,04;0,735397107574646
"444";0,48;0,04;0,740886249341205
"445";0,49;0,04;0,746448250677385
"446";0,5;0,04;0,752080885471983
"447";0,51;0,04;0,757781941836416
"448";0,52;0,04;0,763549226133742
"449";0,53;0,04;0,769380550990399
"450";0,54;0,04;0,775273752095237
"451";0,55;0,04;0,781243618596564
"452";0,56;0,04;0,787237178431927
"453";0,57;0,04;0,793303013770293
"454";0,58;0,04;0,79942229842084
"455";0,59;0,04;0,805592827582242
"456";0,6;0,04;0,811812429580813
"457";0,61;0,04;0,81807903769349
"458";0,62;0,04;0,82439054525613
"459";0,63;0,04;0,83074485096165
"460";0,64;0,04;0,837140064678648
"461";0,65;0,04;0,843573468591589
"462";0,66;0,04;0,85004348549623
"463";0,67;0,04;0,856547813424756
"464";0,68;0,04;0,863350972522546
"465";0,69;0,04;0,869650480460445
"466";0,7;0,04;0,876244903823278
"467";0,71;0,04;0,882864609951299
"468";0,72;0,04;0,889507529165772
"469";0,73;0,04;0,89617134926805
"470";0,74;0,04;0,902837605494607
"471";0,75;0,04;0,909552061586737
"472";0,76;0,04;0,91626395713341
"473";0,77;0,04;0,922986541164302
"474";0,78;0,04;0,929717769993192
"475";0,79;0,04;0,936454277536691
"476";0,8;0,04;0,94319310039685
"477";0,81;0,04;0,949931298599446
"478";0,82;0,04;0,956665753640485
"479";0,83;0,04;0,963393030191239
"480";0,84;0,04;0,97010936114647
"481";0,85;0,04;0,976810963213494
"482";0,86;0,04;0,983493730149763
"483";0,87;0,04;0,990153504511192
"484";0,88;0,04;0,996784637838382
"485";0,89;0,04;NA
"486";0,9;0,04;NA
"487";0,91;0,04;NA
"488";0,92;0,04;NA
"489";0,93;0,04;NA
"490";0,94;0,04;NA
"491";0,95;0,04;NA
"492";0,96;0,04;NA
"493";0,97;0,04;NA
"494";0,98;0,04;NA
"495";0,99;0,04;NA
"496";0,01;0,05;NA
"497";0,02;0,05;NA
"498";0,03;0,05;NA
"499";0,04;0,05;0,600067927575562
"500";0,05;0,05;0,600288940209122
"501";0,06;0,05;0,600663176032142
"502";0,07;0,05;0,601190354555596
"503";0,08;0,05;0,601870075279049
"504";0,09;0,05;0,602701811457172
"505";0,1;0,05;0,603684918245183
"506";0,11;0,05;0,604818626410512
"507";0,12;0,05;0,60610211758118
"508";0,13;0,05;0,607534191114468
"509";0,14;0,05;0,609113942795819
"510";0,15;0,05;0,61083861684265
"511";0,16;0,05;0,612711282202955
"512";0,17;0,05;0,61472614242216
"513";0,18;0,05;0,616883144750347
"514";0,19;0,05;0,619180689766151
"515";0,2;0,05;0,621617094528552
"516";0,21;0,05;0,624191034096141
"517";0,22;0,05;0,626899513961773
"518";0,23;0,05;0,629741657284646
"519";0,24;0,05;0,632715007316208
"520";0,25;0,05;0,635817821535196
"521";0,26;0,05;0,639048004661614
"522";0,27;0,05;0,642400975555651
"523";0,28;0,05;0,645881702992546
"524";0,29;0,05;0,64948085882744
"525";0,3;0,05;0,65319857948856
"526";0,31;0,05;0,657032591913835
"527";0,32;0,05;0,660980615900416
"528";0,33;0,05;0,665040338935128
"529";0,34;0,05;0,669209435902282
"530";0,35;0,05;0,673485569490182
"531";0,36;0,05;0,677866212839217
"532";0,37;0,05;0,682347513725175
"533";0,38;0,05;0,686933081019552
"534";0,39;0,05;0,691613881816461
"535";0,4;0,05;0,696389581854436
"536";0,41;0,05;0,70125861242969
"537";0,42;0,05;0,706218209520024
"538";0,43;0,05;0,711265452242924
"539";0,44;0,05;0,716399899584309
"540";0,45;0,05;0,721615416870777
"541";0,46;0,05;0,726916244948514
"542";0,47;0,05;0,732294146248559
"543";0,48;0,05;0,737748871354546
"544";0,49;0,05;0,743278165419895
"545";0,5;0,05;0,748879798774096
"546";0,51;0,05;0,754551556397317
"547";0,52;0,05;0,760291242095161
"548";0,53;0,05;0,766096666459653
"549";0,54;0,05;0,771965663782331
"550";0,55;0,05;0,777896080473582
"551";0,56;0,05;0,783885774435934
"552";0,57;0,05;0,789932497605579
"553";0,58;0,05;0,796040827929129
"554";0,59;0,05;0,802195820923714
"555";0,6;0,05;0,80839482939634
"556";0,61;0,05;0,81464917838817
"557";0,62;0,05;0,820950159752506
"558";0,63;0,05;0,827295685319571
"559";0,64;0,05;0,833683708631173
"560";0,65;0,05;0,840112037499712
"561";0,66;0,05;0,846578621290973
"562";0,67;0,05;0,853081324781807
"563";0,68;0,05;0,859618029979031
"564";0,69;0,05;0,866186530042183
"565";0,7;0,05;0,872784533679794
"566";0,71;0,05;0,879410417762468
"567";0,72;0,05;0,886061288460172
"568";0,73;0,05;0,892735075352683
"569";0,74;0,05;0,899413356071927
"570";0,75;0,05;0,906142045529763
"571";0,76;0,05;0,912870338149968
"572";0,77;0,05;0,919611577134972
"573";0,78;0,05;0,926363829188307
"574";0,79;0,05;0,933123774576798
"575";0,8;0,05;0,939888540258906
"576";0,81;0,05;0,946655317721215
"577";0,82;0,05;0,953421126180507
"578";0,83;0,05;0,960182504640058
"579";0,84;0,05;0,966935971225817
"580";0,85;0,05;0,973677839005406
"581";0,86;0,05;0,980404173897176
"582";0,87;0,05;0,987110846026189
"583";0,88;0,05;0,993792841783642
"584";0,89;0,05;NA
"585";0,9;0,05;NA
"586";0,91;0,05;NA
"587";0,92;0,05;NA
"588";0,93;0,05;NA
"589";0,94;0,05;NA
"590";0,95;0,05;NA
"591";0,96;0,05;NA
"592";0,97;0,05;NA
"593";0,98;0,05;NA
"594";0,99;0,05;NA
"595";0,01;0,06;NA
"596";0,02;0,06;NA
"597";0,03;0,06;NA
"598";0,04;0,06;0,600008330176722
"599";0,05;0,06;0,600135696669741
"600";0,06;0,06;0,600416583369748
"601";0,07;0,06;0,600850798578204
"602";0,08;0,06;0,601438025531906
"603";0,09;0,06;0,602177820061459
"604";0,1;0,06;0,603069617815366
"605";0,11;0,06;0,604112728680034
"606";0,12;0,06;0,605306406741251
"607";0,13;0,06;0,606649539137679
"608";0,14;0,06;0,608141280175883
"609";0,15;0,06;0,609779018619405
"610";0,16;0,06;0,611565678798919
"611";0,17;0,06;0,613495738213662
"612";0,18;0,06;0,615569134279305
"613";0,19;0,06;0,617784324608515
"614";0,2;0,06;0,620139679989961
"615";0,21;0,06;0,6226339128084
"616";0,22;0,06;0,625264110542031
"617";0,23;0,06;0,628029409031403
"618";0,24;0,06;0,630927405468377
"619";0,25;0,06;0,633956385022364
"620";0,26;0,06;0,637114290902922
"621";0,27;0,06;0,64039662098842
"622";0,28;0,06;0,643808225498145
"623";0,29;0,06;0,647339946350489
"624";0,3;0,06;0,650991890588313
"625";0,31;0,06;0,654761814355172
"626";0,32;0,06;0,658647436288033
"627";0,33;0,06;0,662646469906921
"628";0,34;0,06;0,666756597992248
"629";0,35;0,06;0,670975492291975
"630";0,36;0,06;0,675300813841371
"631";0,37;0,06;0,679728153124833
"632";0,38;0,06;0,684261721996334
"633";0,39;0,06;0,688892254419678
"634";0,4;0,06;0,693619437692499
"635";0,41;0,06;0,698441694539424
"636";0,42;0,06;0,703356263695674
"637";0,43;0,06;0,708360225508067
"638";0,44;0,06;0,713453102369872
"639";0,45;0,06;0,718628845602439
"640";0,46;0,06;0,723891580890383
"641";0,47;0,06;0,729233137181018
"642";0,48;0,06;0,734653226815587
"643";0,49;0,06;0,74017364949394
"644";0,5;0,06;0,745720047596923
"645";0,51;0,06;0,75136231769357
"646";0,52;0,06;0,757074218878999
"647";0,53;0,06;0,762853567170238
"648";0,54;0,06;0,76869818637659
"649";0,55;0,06;0,774605924052483
"650";0,56;0,06;0,780591550764504
"651";0,57;0,06;0,786602201518924
"652";0,58;0,06;0,792686379409187
"653";0,59;0,06;0,798825226493209
"654";0,6;0,06;0,805016797112717
"655";0,61;0,06;0,811258697902049
"656";0,62;0,06;0,817548961300175
"657";0,63;0,06;0,82388550333947
"658";0,64;0,06;0,830266293908487
"659";0,65;0,06;0,83668915221118
"660";0,66;0,06;0,843152043138688
"661";0,67;0,06;0,84965286958381
"662";0,68;0,06;0,856189612411467
"663";0,69;0,06;0,86303830645443
"664";0,7;0,06;0,869361496639197
"665";0,71;0,06;0,875992987135827
"666";0,72;0,06;0,882651414607662
"667";0,73;0,06;0,889334756083004
"668";0,74;0,06;0,896024607956168
"669";0,75;0,06;0,902767014492509
"670";0,76;0,06;0,909511177823024
"671";0,77;0,06;0,916270739123705
"672";0,78;0,06;0,92304292068041
"673";0,79;0,06;0,929825815901878
"674";0,8;0,06;0,936615864088374
"675";0,81;0,06;0,943410317494676
"676";0,82;0,06;0,950206487069638
"677";0,83;0,06;0,957000022140055
"678";0,84;0,06;0,963790665328683
"679";0,85;0,06;0,970571985347427
"680";0,86;0,06;0,977340325191104
"681";0,87;0,06;0,984092665141693
"682";0,88;0,06;0,990823966447577
"683";0,89;0,06;0,997529848100932
"684";0,9;0,06;NA
"685";0,91;0,06;NA
"686";0,92;0,06;NA
"687";0,93;0,06;NA
"688";0,94;0,06;NA
"689";0,95;0,06;NA
"690";0,96;0,06;NA
"691";0,97;0,06;NA
"692";0,98;0,06;NA
"693";0,99;0,06;NA
"694";0,01;0,07;NA
"695";0,02;0,07;NA
"696";0,03;0,07;NA
"697";0,04;0,07;NA
"698";0,05;0,07;0,600039604907941
"699";0,06;0,07;0,600226875021322
"700";0,07;0,07;0,600567837821639
"701";0,08;0,07;0,601062261066152
"702";0,09;0,07;0,601709784065673
"703";0,1;0,07;0,602509923977565
"704";0,11;0,07;0,603462070929011
"705";0,12;0,07;0,60456555266051
"706";0,13;0,07;0,605819345450773
"707";0,14;0,07;0,607222663442438
"708";0,15;0,07;0,608773041752722
"709";0,16;0,07;0,610473260529422
"710";0,17;0,07;0,612318073796158
"711";0,18;0,07;0,614307410331977
"712";0,19;0,07;0,616439786342667
"713";0,2;0,07;0,618713627905795
"714";0,21;0,07;0,621127686202378
"715";0,22;0,07;0,623679132427673
"716";0,23;0,07;0,626367116411497
"717";0,24;0,07;0,629189290816243
"718";0,25;0,07;0,632144045128356
"719";0,26;0,07;0,635229136559415
"720";0,27;0,07;0,638440369420155
"721";0,28;0,07;0,641782399193475
"722";0,29;0,07;0,64524624336007
"723";0,3;0,07;0,64883197921461
"724";0,31;0,07;0,652537383679405
"725";0,32;0,07;0,656360192327747
"726";0,33;0,07;0,660298132947182
"727";0,34;0,07;0,664348900233709
"728";0,35;0,07;0,668510175538861
"729";0,36;0,07;0,672779627377012
"730";0,37;0,07;0,677152766101161
"731";0,38;0,07;0,681633874181559
"732";0,39;0,07;0,686213998106146
"733";0,4;0,07;0,690892348498577
"734";0,41;0,07;0,695667533245524
"735";0,42;0,07;0,700536787192023
"736";0,43;0,07;0,70549719501375
"737";0,44;0,07;0,710548280789353
"738";0,45;0,07;0,715683957450787
"739";0,46;0,07;0,720908363993766
"740";0,47;0,07;0,726213343381389
"741";0,48;0,07;0,73159859559694
"742";0,49;0,07;0,737061857777481
"743";0,5;0,07;0,742600900679553
"744";0,51;0,07;0,748213495177325
"745";0,52;0,07;0,753897433969971
"746";0,53;0,07;0,759650526353915
"747";0,54;0,07;0,76547060107959
"748";0,55;0,07;0,771355494567626
"749";0,56;0,07;0,777303066248057
"750";0,57;0,07;0,783311189061812
"751";0,58;0,07;0,789377625158382
"752";0,59;0,07;0,795500438358268
"753";0,6;0,07;0,801684177750067
"754";0,61;0,07;0,807906969817234
"755";0,62;0,07;0,814186337020769
"756";0,63;0,07;0,820513715466661
"757";0,64;0,07;0,826887080045442
"758";0,65;0,07;0,83330426624972
"759";0,66;0,07;0,839763254333955
"760";0,67;0,07;0,846261968847704
"761";0,68;0,07;0,852798402877203
"762";0,69;0,07;0,859370134895679
"763";0,7;0,07;0,865975415738133
"764";0,71;0,07;0,872611759416045
"765";0,72;0,07;0,879277620073892
"766";0,73;0,07;0,885970150262627
"767";0,74;0,07;0,892671157270102
"768";0,75;0,07;0,899426846239652
"769";0,76;0,07;0,906186386813969
"770";0,77;0,07;0,912963497990958
