"","input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_logs","gini_probit","diff.logistic","diff.logistic2","diff.logs2","diff.probit"
"16",0.419976235509384,0.252234067581594,0.839872208982706,0.244499877297785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.415089976661839,0.519011515192688,0.835220632143319,0.262491999836639,0.861251661680031,0.523336311282602,0.837131424455181,0.397536091580137,0.397524415770356,0.413287257998467,0.26051,0.867813849950885,0.867816445304391,0.864393743389551,0.861811454330246,0.86417822371928,0.861784534283601,-0.00600239562063964,-0.00258228905930546,-0.000215519670270892,-0.0060293156672846
"18",0.924076850877609,0.247493917681277,0.703402179479599,0.156424202399794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.665345077975653,0.447933913581073,0.88832894936204,0.249323975667357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.751105782631785,0.636122377216816,0.373061993159354,0.283152743617538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.370141448106151,0.577772016078234,0.566087018884718,0.488015568263363,0.703251295898758,0.573883940938567,0.561383895226901,0.352834034821316,0.352778833168198,0.367331923463799,0.48684,0.702727797590464,0.702743779956388,0.698568094100207,0.694588945613198,0.698868259675491,0.694588952017634,-0.00813885197726627,-0.00397914848700953,0.000300165575284339,-0.00813884557282951
"22",0.72106667148415,0.894675363786519,0.261616931855679,0.106909446304198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.677007312839851,0.723072837851942,0.808706714399159,0.326106096252333,0.850651995320671,0.723811221591835,0.807443809962984,0.66213192639286,0.662085264676925,0.679530022607091,0.32397,0.853956627733604,0.853969169838137,0.849341456662161,0.848132507590946,0.849116140380264,0.848131219998727,-0.00582412014265743,-0.00120894907121483,-0.000225316281897037,-0.00582540773487628
"24",0.292368290000595,0.677619410865009,0.164886379428208,0.380989812847693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.571984048567247,0.52313975263387,0.838765040971339,0.180028784435708,0.840416672526596,0.515579077959809,0.834565170677769,0.555097858410125,0.555128476781773,0.573178003834093,0.18073,0.836930141046873,0.836927963229296,0.835805311908859,0.835558470539788,0.835885923037704,0.835474386793974,-0.00137167050708431,-0.000246841369070605,0.0000806111288456091,-0.00145575425289857
"26",0.0637807398475707,0.854006924293935,0.281301273219287,0.046002155826427,0.870633398896777,0.848114947696814,0.269671409884739,0.0597155352543482,0.0597247785367765,0.0625334484774899,0.04534,0.863927151812735,0.863925921430317,0.863554133401361,0.858334610702262,0.863431712411538,0.857536676752822,-0.00559254111047247,-0.00521952269909898,-0.000122420989823624,-0.00639047505991308
"27",0.755015705034602,0.286707050539553,0.165630612336099,0.0909297329233959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.121721495760139,0.884494908154011,0.770526861399412,0.257788499428425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.166808224758133,0.357131858728826,0.556493901088834,0.147928328211419,0.616455004071485,0.354692063851908,0.551788811617105,0.156565175773343,0.156638314289488,0.163847426539874,0.14903,0.613866531015714,0.613850192169874,0.61224987639,0.605716329460376,0.611996432195323,0.605700483386701,-0.00815020155533741,-0.00653354692962371,-0.000253444194677321,-0.00816604762901285
"30",0.00634088464546949,0.265727577358484,0.497125898115337,0.247160604973324,0.565152829661111,0.267080554722774,0.501008730142556,0.0028382492703995,0.00284305899220431,0.00297724331495028,0.24569,0.570065514506132,0.570064341499558,0.570031620893608,0.563012207888397,0.569442901228938,0.563016330344245,-0.00705330661773518,-0.00701941300521125,-0.000588719664670334,-0.00704918416188716
"31",0.74131223136792,0.557769498415291,0.440456026606262,0.185480650030077,0.559291447022513,0.559352858695146,0.438131276599819,0.726939190762773,0.727088594048593,0.743145896376582,0.18498,0.561317950716639,0.561308656667007,0.56042006872523,0.560280907070412,0.560501290933286,0.560250573247045,-0.00103704364622703,-0.000139161654817199,0.0000812222080568414,-0.00106737746959484
"32",0.0547687740647234,0.121569047681987,0.125887972488999,0.136336406576447,0.170366816232493,0.127466703249851,0.130088249560139,0.0576035724134326,0.0576428066425123,0.0603542418523823,0.1361,0.177058037545393,0.177054757669583,0.17682852991016,0.174733754850766,0.17793097260097,0.174734231135244,-0.00232428269462659,-0.00209477505939382,0.00110244269080995,-0.00232380641014918
"33",0.941567846748512,0.573147062957287,0.467885819077492,0.406983362839092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",0.45933034441201,0.690696791000664,0.700560932420194,0.252278790005948,0.821587802969155,0.688770739392918,0.701820107777706,0.443227819361298,0.443248789272165,0.460013314182243,0.25268,0.826124066136461,0.826117678821876,0.821058038074175,0.816673913782664,0.820402462712604,0.816674860651976,-0.0094501523537962,-0.0043841242915108,-0.000655575361570904,-0.00944920548448458
"35",0.884080693849828,0.568190781585872,0.832145073078573,0.379122889391147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",0.595823150721844,0.7764653082937,0.145349306426942,0.334849018228706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",0.0586095409258269,0.829175589978695,0.721588813699782,0.134528532049153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",0.0864826031704433,0.684946788847446,0.833292506821454,0.322956829951145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",0.872589553724974,0.208850427344441,0.498739696294069,0.0417171225976199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",0.42411400739802,0.836126441136003,0.668999484367669,0.219391160071827,0.909691014179429,0.834811823151477,0.66650405030991,0.407030265279715,0.406902053468818,0.422890519280288,0.21956,0.912785264247515,0.912824234852458,0.908019642837242,0.90325598336048,0.9079849585062,0.903244408451982,-0.00952928088703509,-0.00476365947676149,-0.0000346843310417011,-0.00954085579553365
"41",0.708579835023265,0.845024507492781,0.341579516418278,0.494311787523329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",0.283982947126497,0.740345527231693,0.180945290438831,0.17365249548573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",0.864250067677349,0.376070805452764,0.537072089314461,0.253966192523949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",0.269753619257826,0.548789827339351,0.624173536151648,0.0467011995986104,0.720250673953708,0.56041821588613,0.631749681971,0.263279819694192,0.263306396200875,0.274861151261603,0.04662,0.732344109405626,0.732337757871376,0.729592261642937,0.721819041555138,0.727906493655723,0.721806640149798,-0.0105250678504876,-0.0077732200877989,-0.00168576798721465,-0.0105374692558278
"45",0.106297080118675,0.749805613420904,0.802318442240357,0.482710555361118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",0.57146629329538,0.83963283393532,0.611715390719473,0.248241127203219,0.858127430162345,0.84042865599481,0.615338459736914,0.554104145783507,0.554143619038846,0.572189848055278,0.2465,0.863050149869099,0.863042189265774,0.859509432997335,0.857740065226374,0.858800758596462,0.857704284670187,-0.00531008464272453,-0.00176936777096071,-0.000708674400873077,-0.005345865198912
"47",0.745485894314479,0.320948476344347,0.556175692379475,0.10330252610147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",0.551303168192972,0.316868124902248,0.707637268491089,0.381997092012316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",0.297422400880605,0.490033943578601,0.607746619358659,0.170556958350353,0.68841015583022,0.492452804445798,0.606502997840162,0.283139492133874,0.283172006502909,0.295451735814703,0.17033,0.69226513458341,0.692256877034603,0.689163528848919,0.682588325277273,0.687638866327331,0.68257890678204,-0.00967680930613724,-0.00657520357164576,-0.00152466252158745,-0.00968622780137052
"50",0.513272766906302,0.363986931368709,0.824769676849246,0.0596541246795095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",0.635069782838691,0.246009131520987,0.344704076088965,0.170041444420349,0.346505792246454,0.245852080983187,0.339534175569481,0.618028296081442,0.618183363321618,0.636115317005993,0.17119,0.342628303433671,0.342620276561738,0.341749016562588,0.341433478031906,0.341387680050898,0.341423039926355,-0.00119482540176508,-0.000315538530681891,-0.000361336511689903,-0.00120526350731653
"52",0.680064981433097,0.326638962142169,0.562453385815024,0.117437064319383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",0.0325615461682901,0.659755701571703,0.423006414063275,0.207627051011659,0.776436975266111,0.658152111714119,0.427533114503479,0.0322497795999394,0.032239556646956,0.0337595813955131,0.20903,0.777810559665217,0.777814136386546,0.77728301225858,0.766543581433213,0.776364046978674,0.766611889415987,-0.0112669782320036,-0.0107394308253665,-0.000918965279905981,-0.0111986702492304
"54",0.472090060834307,0.634157768450677,0.436729264445603,0.432748859617859,0.657636483237388,0.63499113069747,0.436200780808124,0.453514872638729,0.45349873880459,0.470452579948813,0.43713,0.661472875415482,0.661475790991492,0.658480045991732,0.656846391945747,0.658579461524821,0.656866319816292,-0.00462648346973582,-0.00163365404598537,0.0000994155330886759,-0.0046065555991901
"55",0.705698402293492,0.584405485726893,0.71287933383137,0.200385894523934,0.722602056641488,0.586240161636655,0.716729191732417,0.689459488833003,0.689556989504428,0.706515697810793,0.20187,0.72856411783739,0.728549656677073,0.726124828885053,0.725107714211379,0.725480853229203,0.725056019341828,-0.00345640362601118,-0.00101711467367349,-0.000643975655849616,-0.00350809849556222
"56",0.354937877445482,0.668996947817504,0.117890416644514,0.358092722157016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",0.805408576859627,0.834240698628128,0.750084059685469,0.277048889668658,0.847253691594142,0.836737169682742,0.751900091155884,0.79271888063572,0.792770954120633,0.806551717721771,0.27773,0.852272091569029,0.852261290097318,0.849472351852731,0.849126922302149,0.849623271065943,0.8491170965851,-0.00314516926688002,-0.000345429550581589,0.000150919213212308,-0.00315499498392913
"58",0.0150654137833044,0.153295191191137,0.728501371666789,0.301018328026403,0.744556395331138,0.154107695161603,0.726055777259573,0.0146654318575743,0.0146815955038962,0.0153743794359044,0.30306,0.742428107089753,0.742425555266726,0.742316372087761,0.73999004455356,0.741873973654223,0.739985873441108,-0.00243806253619305,-0.0023263275342007,-0.000442398433537328,-0.00244223364864538
"59",0.64727514805505,0.468994385935366,0.322916166298091,0.25625687622698,0.469843713958508,0.474836243969075,0.326035303568503,0.632567220828462,0.632521282226076,0.65033220195048,0.25684,0.476212192127205,0.476214224778062,0.475528246822699,0.475324889797633,0.475554271380259,0.475328340255583,-0.00088730232957146,-0.000203357025065909,0.0000260245575600671,-0.000883851871621877
"60",0.39016775024822,0.6997285079211,0.670041036792099,0.394589652377181,0.840681943782221,0.696200240962013,0.669467953850881,0.373318312907369,0.373170667378845,0.388301601805309,0.39326,0.843821357103592,0.843873765856841,0.838554335826928,0.834757468734336,0.838430244346446,0.8347577151651,-0.00906388836925665,-0.00379686709259275,-0.000124091480482091,-0.00906364193849218
"61",0.525218291678466,0.174659354798496,0.505898720398545,0.481420507763978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",0.819501041199546,0.135724838450551,0.332000481523573,0.164427786211018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",0.981886538090184,0.719825214892626,0.416320526599884,0.159636177655775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",0.602072529166471,0.329752525687218,0.412432134523988,0.0224794928310439,0.423359707137908,0.309135646040386,0.401457974345721,0.583960720295403,0.583992297106999,0.602069690123364,0.02314,0.410606087589184,0.410603404727082,0.40911269271472,0.408458585603448,0.412849367200582,0.408416726756364,-0.00214750198573554,-0.000654107111271562,0.00373667448586268,-0.0021893608328194
"65",0.183742419644259,0.416395995020866,0.298829715885222,0.127558871968649,0.472825991410014,0.412895453498061,0.301355500190065,0.171889205826183,0.171860583245714,0.179729193697156,0.12462,0.473366587281037,0.473371817810014,0.471938199975331,0.466756641302218,0.471814985150645,0.466753731774121,-0.00660994597881825,-0.00518155867311254,-0.000123214824685913,-0.00661285550691559
"66",0.103136845822446,0.659771300107241,0.643888196721673,0.43276392332511,0.91534963332953,0.66156199875545,0.639157833216556,0.0949703622420859,0.0949683987660648,0.0994096959204042,0.43485,0.917350682405143,0.9173516762253,0.915112173871373,0.909682108306213,0.915120099815476,0.90968106010984,-0.00766857409893063,-0.00543006556515979,0.0000079259441034818,-0.00766962229530299
"67",0.770298658164684,0.798941930383444,0.674379417859018,0.265074821938761,0.805998037653107,0.798514443613604,0.675615349557975,0.756018372463063,0.756022115337134,0.771189352798152,0.26567,0.808112645810857,0.808112044051457,0.805777815860893,0.805201027601846,0.805694626817267,0.805179624086809,-0.00291161820901098,-0.000576788259047945,-0.0000831890436263638,-0.00293302172404708
"68",0.897411088880617,0.115096972882748,0.805692716129124,0.311246844911948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",0.931121155356523,0.533864657208324,0.147389343939722,0.381715456692036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",0.360456184074283,0.484959713742137,0.200010758452117,0.0479536833614111,0.485452338647867,0.481217905045004,0.205771500519247,0.345549685788916,0.345396194233756,0.359729632195069,0.04807,0.482605848895408,0.482611490940945,0.482131634239255,0.481364926604792,0.482469625048759,0.481272101707747,-0.00124092229061534,-0.000766707634462405,0.00033799080950403,-0.00133374718766022
"71",0.862571882964112,0.505979485623539,0.501917157322168,0.208033040608279,0.522511517902907,0.498792555186638,0.494512371591004,0.85116322855014,0.85105910292095,0.862023109474187,0.20903,0.516548469674609,0.516563159208247,0.515023643013184,0.514771853487698,0.514842140465315,0.514771866793898,-0.00177661618691061,-0.000251789525485879,-0.000181502547869083,-0.00177660288071047
"72",0.912942630944308,0.790783838741481,0.535516233742237,0.265648212325759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",0.396737595170271,0.34178770929575,0.698136306926608,0.429095830235165,0.703811570606818,0.339666878540648,0.697660853434935,0.379547464940406,0.379486512017921,0.394787551769443,0.42775,0.704774313027008,0.704780810778065,0.703234040546731,0.702659031032721,0.703342985778808,0.702687373224777,-0.00211528199428668,-0.000575009514010238,0.000108945232076829,-0.00208693980223096
"74",0.916475411877036,0.308992242626846,0.698084221407771,0.365089094457217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",0.132814564341679,0.445471963100135,0.113828737847507,0.23292229936691,0.449039060170316,0.449309326641872,0.125002350624115,0.125662491067316,0.125686219910885,0.131523319217137,0.23202,0.454825913960015,0.454824264093737,0.45442567259632,0.453364854470333,0.454702895826811,0.453347104550434,-0.00146105948968245,-0.00106081812598746,0.000277223230490842,-0.00147880940958167
"76",0.720971272559837,0.242456061579287,0.23862929455936,0.289110853685997,0.259521105861109,0.2479104714855,0.247938212467232,0.704925636571518,0.704941005051738,0.721564034784064,0.28936,0.268711642375687,0.268710419735528,0.267397666341325,0.266740289687667,0.267267248708684,0.266739854927874,-0.00197135268801985,-0.000657376653657504,-0.000130417632641322,-0.00197178744781357
"77",0.87318210124271,0.52272280510515,0.481940252147615,0.0139122083852999,0.524448619098259,0.515036357100601,0.490386087742668,0.863869557210372,0.863766444500749,0.874011551356113,0.01377,0.521450050646045,0.521461229636984,0.520369783011228,0.520319770560885,0.520656255814681,0.520304542718079,-0.00113028008516003,-0.0000500124503433064,0.000286472803453286,-0.00114550792796586
"78",0.19988841178827,0.342574873194099,0.258915511332452,0.261963494932279,0.395056739725218,0.344171999866902,0.25786139827587,0.183551163270215,0.183518619043504,0.191884641600962,0.26282,0.398335563121777,0.398340748586009,0.397016038423632,0.392760999499222,0.395994082707848,0.392759202297559,-0.00557456362255526,-0.00425503892441004,-0.00102195571578378,-0.00557636082421786
"79",0.0416030333074741,0.699496273510158,0.708660858683288,0.187894761052448,0.973854893912276,0.704382183851193,0.703117263566684,0.0405090972350734,0.0405145338139275,0.0424235386183087,0.18636,0.973288505066639,0.973286061089512,0.972428885686501,0.952535979989346,0.973041832505935,0.952536204219453,-0.0207525250772929,-0.0198929056971542,0.000612946819434024,-0.0207523008471859
"80",0.510993848845828,0.68370584435761,0.349728479236364,0.435909678256139,0.683882603521044,0.686270648827413,0.35052870519159,0.492695582504034,0.49256270274542,0.510111245445423,0.43727,0.68693101625086,0.68693574208601,0.68645372074874,0.686398157439955,0.686530386757391,0.686402808244604,-0.000532858810904591,-0.0000555633087853113,0.0000766660086508608,-0.000528208006255193
"81",0.557441249045078,0.774735942669213,0.613695172965527,0.0773240877338685,0.796671559714519,0.769694777102345,0.614033655718574,0.54389894458649,0.543759196411492,0.561761441312242,0.0777,0.795162441881227,0.795186469602846,0.792150161137764,0.789514630412386,0.79160692081,0.789326560494293,-0.00564781146884052,-0.00263553072537781,-0.000543240327763872,-0.00583588138693325
"82",0.951898556740489,0.290611310116947,0.7068075472489,0.456883034377825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",0.249175862632692,0.729363576136529,0.194515649415553,0.320718434951268,0.729688761536017,0.72983139943352,0.197454344010384,0.244006354842121,0.244022254730022,0.254844789806003,0.31973,0.730404233769595,0.730403744354959,0.730118488259916,0.730036053419213,0.730162173217183,0.730035459403672,-0.000368180350382552,-0.0000824348407031383,0.0000436849572678089,-0.000368774365923086
"84",0.518538321037777,0.575391750410199,0.785775547102094,0.0540358726424165,0.800207949015686,0.588654865801864,0.786213283084872,0.499194776334378,0.499225931981499,0.516855066175015,0.05405,0.806247498223439,0.80624278094856,0.803635319585274,0.799958197562529,0.802288545074995,0.799518893511601,-0.00628930066091016,-0.00367712202274584,-0.00134677451027976,-0.00672860471183778
"85",0.826349783577025,0.571644546464086,0.23655051086098,0.217421315752435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",0.830088202329353,0.622598429955542,0.820281692221761,0.125460124495439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",0.0755054189474322,0.297932595014572,0.561242854967713,0.410497910664417,0.624304332812457,0.294574367229603,0.562509439371127,0.0705361093979365,0.0705411137239781,0.0738536868630141,0.41026,0.625121432214004,0.625120175077137,0.624290986969654,0.618528231051241,0.623729760278424,0.618535757501307,-0.00659320116276274,-0.0057627559184128,-0.000561226691229821,-0.00658567471269689
"88",0.934513009004295,0.510417347215116,0.135708942450583,0.178940221809316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",0.759735895246267,0.184583578445017,0.333879014477134,0.326145125990734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",0.848823627303354,0.366923560015857,0.827501981332898,0.394565295940265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",0.344435657809954,0.163358420133591,0.698782681301236,0.198787176520564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",0.601149619936477,0.254373317211866,0.85329940803349,0.166145993364044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",0.206655943812802,0.168948243185878,0.26288303565234,0.320485264707822,0.288329140637564,0.170954793332399,0.258244201993593,0.202628460756637,0.202640654938292,0.211806864682963,0.32014,0.285772318805527,0.285771065153263,0.284836246490486,0.282261462107695,0.284872002916104,0.282261908695474,-0.00351085669783169,-0.00257478438279057,0.0000357564256185938,-0.00351041011005271
"94",0.672611847175285,0.395671236328781,0.157622290402651,0.309548776627053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",0.312088972781785,0.746738049015403,0.290119236148894,0.467714877740946,0.751037529081906,0.746914586504781,0.289001943181213,0.299463535211921,0.299383324413154,0.312231083255268,0.46565,0.752208072662343,0.752215728114723,0.751055973387698,0.750611093672696,0.750989436935611,0.750626072367492,-0.00159697898964661,-0.000444879715002289,-0.000066536452087762,-0.00158200029485056
"96",0.281857484614011,0.372466717474163,0.785576614737511,0.284651414952241,0.805138448635218,0.373577808889646,0.786808208971234,0.270557141494275,0.270686140623597,0.282513802205471,0.28424,0.80857011434844,0.808546307246954,0.806413389596603,0.804319419758429,0.806397968502383,0.804288011182971,-0.00425069459001048,-0.00209396983817367,-0.00001542109421937,-0.00428210316546895
"97",0.926826183178928,0.160657410882413,0.160782506503165,0.0173576541617513,0.163719898445901,0.163722859566923,0.165884384440477,0.920646985374073,0.920636012190143,0.927182257381179,0.01748,0.168234563763159,0.168235027718985,0.167959629865568,0.167835911317938,0.176919870550029,0.16782948316434,-0.000398652445221304,-0.000123718547629936,0.00896024068446111,-0.000405080598819829
"98",0.891349326891359,0.535563280060887,0.144240883365273,0.0237241596938111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0.251138512815814,0.131812611781061,0.186298225075006,0.204711926062591,0.206039226594839,0.133955914222809,0.180620684314615,0.238290209866694,0.238164166738436,0.248759030850492,0.20703,0.203515423054917,0.203524866988509,0.202737287812319,0.201643324693915,0.204417927498527,0.201644586811192,-0.00187209836100144,-0.00109396311840371,0.00168063968620813,-0.00187083624372453
"100",0.209447089929599,0.839313311688602,0.328394890017808,0.489260459649377,0.861317750906071,0.841014138057736,0.326088472371385,0.19837555825699,0.198369269210017,0.207358508188918,0.48723,0.864586431645538,0.864587747266288,0.862742866462987,0.861575620540043,0.862742331976112,0.861580390051155,-0.00301081110549517,-0.00116724592294348,-0.000000534486874315121,-0.00300604159438311
"101",0.759190925254952,0.229916278086603,0.212882702238858,0.468498040721752,0.237488075013361,0.229666922524473,0.210383220707885,0.74318533996226,0.743171999378281,0.758756003535367,0.46732,0.237362494492484,0.237363323060182,0.2364089063982,0.236189316934215,0.236423621868399,0.236190107511506,-0.00117317755826907,-0.000219589463984482,0.0000147154701992669,-0.00117238698097855
"102",0.700594785043504,0.26172149553895,0.111234182864428,0.103531280378811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
