"","input_corr","input_gini1","input_gini2","input_badrate","theor_gini_combined","actual_gini1","actual_gini2","actual_corr","actual_rho","actual_rho2","actual_bad_rate","gini_model","gini_model_rho","gini_model_rho2","gini_logistic","gini_probit","diff.logistic","diff.probit"
"1",0.0821852854010649,0.322497210837901,0.484371822327375,0.46122572718421,0.568689051148657,0.31382040115912,0.518698094575124,0.131992319510595,0.133473829473829,0.139659715930405,0.446,0.581169316192989,0.580826131399288,0.579403694477411,0.577876349743407,0.577892538569879,-0.00329296644958155,-0.00327677762310974
"2",0.404706714211497,0.725401833467186,0.37790880613029,0.381057047634386,0.734128259660937,0.704090381163552,0.375567521908985,0.390277824036373,0.373272265272265,0.388405969841347,0.385,0.715893105193625,0.718286339064656,0.716147143493076,0.714437757364587,0.714370182662866,-0.00145534782903844,-0.00152292253075936
"3",0.510132144209929,0.169219448044896,0.750725736655295,0.219840332744643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",0.392913526128978,0.704466499760747,0.684773541614413,0.244746868156362,0.840273930628029,0.705990083042221,0.682088793400358,0.3628197274821,0.330721722721723,0.344602708089105,0.241,0.848937282932679,0.859679114963222,0.854984318458867,0.846544098754093,0.846565966356693,-0.00239318417858536,-0.00237131657598533
"5",0.220495481165126,0.361188611760736,0.89802099969238,0.140985063416883,0.910589354324887,0.317692107995846,0.917169652128764,0.237820188367796,0.235444135444135,0.24593248811597,0.144,0.921569939355811,0.921774206881881,0.920905715343145,0.921518042575286,0.921696521287643,-0.0000518967805256398,0.000126581931831682
"6",0.289426146412734,0.314400719292462,0.118531153537333,0.204509353728499,0.315746675818747,0.374220020549949,0.139310964282555,0.290492231137345,0.260951336951337,0.272418131529154,0.179,0.375605187782015,0.376729779503949,0.376256101481459,0.374628297688471,0.374777999305929,-0.000976890093543847,-0.000827188476085983
"7",0.578225236802828,0.308005289547145,0.602711297944188,0.0441208462254144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",0.486002375842072,0.319088505767286,0.759500431828201,0.41102012321353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.913769132802263,0.343811691179872,0.218574296683073,0.119587467997335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",0.276996897503268,0.779452149011195,0.235673068463802,0.013025392331183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
